,RhIN,TempIN,no2,o3
2014-08-07 04:56:00,52.8,21.4,536.0,332.0
2014-08-07 04:57:00,52.7,21.4,537.0,333.0
2014-08-07 05:57:00,52.3,21.1,533.0,329.0
2014-08-07 05:58:00,52.3,21.2,533.0,329.0
2014-08-07 05:59:00,52.3,21.2,534.0,330.0
2014-08-07 06:00:00,52.3,21.3,534.0,330.0
2014-08-07 06:59:00,53.5,23.2,556.0,348.0
2014-08-07 07:00:00,53.1,23.3,556.0,348.0
2014-08-07 07:01:00,52.8,23.4,557.0,349.0
2014-08-07 07:02:00,52.6,23.5,556.0,349.0
2014-08-07 08:02:00,48.3,25.6,575.0,362.0
2014-08-07 08:03:00,48.1,25.75,576.0,363.0
2014-08-07 08:04:00,48.1,25.8,577.0,364.0
2014-08-07 08:05:00,48.0,25.9,578.0,364.0
2014-08-07 09:04:00,34.0,34.5,691.0,443.5
2014-08-07 09:05:00,34.4,34.7,697.0,447.0
2014-08-07 09:06:00,34.85,34.9,703.5,450.5
2014-08-07 09:07:00,35.7,35.2,709.0,454.0
2014-08-07 10:07:00,25.6,38.8,711.0,472.0
2014-08-07 10:08:00,26.0,38.8,710.0,470.5
2014-08-07 10:09:00,26.4,38.7,710.0,470.0
2014-08-07 10:10:00,26.95,38.6,710.5,470.0
2014-08-07 11:09:00,28.4,36.6,689.0,460.0
2014-08-07 11:10:00,28.95,36.6,691.0,462.0
2014-08-07 11:11:00,29.6,36.6,695.0,464.0
2014-08-07 11:12:00,30.9,36.7,700.0,467.5
2014-08-07 12:12:00,22.4,39.2,707.0,482.0
2014-08-07 12:13:00,22.7,38.9,704.0,479.0
2014-08-07 12:14:00,23.0,38.7,701.0,476.0
2014-08-07 12:15:00,23.3,38.4,698.0,473.0
2014-08-07 13:14:00,44.8,26.6,593.0,376.0
2014-08-07 13:15:00,45.35,26.6,591.0,376.0
2014-08-07 13:16:00,45.8,26.5,590.5,376.0
2014-08-07 13:17:00,46.2,26.4,592.0,376.0
2014-08-07 14:17:00,44.7,33.1,684.0,444.0
2014-08-07 14:18:00,46.0,33.5,694.5,450.0
2014-08-07 14:19:00,46.0,33.9,701.0,455.0
2014-08-07 14:20:00,45.45,34.3,707.0,459.5
2014-08-07 15:20:00,27.4,40.9,751.0,513.0
2014-08-07 15:21:00,27.75,41.1,752.0,514.0
2014-08-07 15:22:00,27.4,41.1,751.0,513.0
2014-08-07 15:23:00,27.05,41.2,748.0,512.0
2014-08-07 16:22:00,23.3,42.6,759.0,536.0
2014-08-07 16:23:00,23.9,42.65,760.0,536.0
2014-08-07 16:24:00,24.0,42.7,760.0,536.0
2014-08-07 16:25:00,24.25,42.7,760.0,536.0
2014-08-07 17:25:00,22.6,41.7,739.0,531.0
2014-08-07 17:26:00,23.2,41.6,739.0,531.0
2014-08-07 17:27:00,23.4,41.6,739.0,530.0
2014-08-07 17:28:00,23.7,41.6,739.0,529.0
2014-08-07 18:28:00,26.65,34.8,656.0,453.0
2014-08-07 18:29:00,26.9,34.7,655.0,452.0
2014-08-07 18:30:00,27.1,34.6,654.0,451.0
2014-08-07 18:31:00,27.3,34.5,653.0,450.0
2014-08-07 19:30:00,29.1,31.7,626.0,422.0
2014-08-07 19:31:00,29.4,31.8,628.0,423.0
2014-08-07 19:32:00,29.4,31.9,629.0,424.0
2014-08-07 19:33:00,29.5,32.0,630.0,424.0
2014-08-07 20:33:00,33.7,28.5,588.0,385.0
2014-08-07 20:34:00,33.85,28.5,588.0,385.0
2014-08-07 20:35:00,34.1,28.5,588.0,385.0
2014-08-07 20:36:00,34.3,28.4,588.0,384.0
2014-08-07 21:35:00,41.4,26.1,569.0,366.0
2014-08-07 21:36:00,41.4,26.1,569.0,366.0
2014-08-07 21:37:00,41.45,26.1,570.0,366.0
2014-08-07 21:38:00,41.5,26.1,570.0,366.0
2014-08-07 22:38:00,42.9,24.4,552.0,348.0
2014-08-07 22:39:00,43.0,24.4,551.0,348.0
2014-08-07 22:40:00,43.0,24.4,551.0,348.0
2014-08-07 22:41:00,43.0,24.4,551.0,348.0
2014-08-07 23:41:00,47.1,22.7,537.0,336.0
2014-08-07 23:42:00,47.0,22.7,538.0,336.0
2014-08-07 23:43:00,46.9,22.8,538.0,337.0
2014-08-07 23:44:00,46.9,22.7,537.0,337.0
2014-08-08 00:43:00,49.2,21.4,529.0,326.0
2014-08-08 00:44:00,48.9,21.5,531.0,326.0
2014-08-08 00:45:00,48.65,21.5,531.0,326.0
2014-08-08 00:46:00,48.5,21.5,529.0,326.0
2014-08-08 01:45:00,50.45,20.5,520.0,319.0
2014-08-08 01:46:00,50.2,20.6,521.0,319.0
2014-08-08 01:47:00,49.9,20.6,521.0,319.0
2014-08-08 01:48:00,49.7,20.6,521.0,319.0
2014-08-08 02:48:00,49.6,19.6,512.0,311.0
2014-08-08 02:49:00,49.5,19.6,513.0,311.0
2014-08-08 02:50:00,49.3,19.6,513.0,311.0
2014-08-08 02:51:00,49.2,19.6,514.0,311.0
2014-08-08 03:50:00,51.8,19.6,510.0,312.0
2014-08-08 03:51:00,51.7,19.6,510.0,312.0
2014-08-08 03:52:00,51.8,19.7,510.0,312.0
2014-08-08 03:53:00,51.8,19.7,510.0,312.0
2014-08-08 04:53:00,52.3,19.0,505.0,307.0
2014-08-08 04:54:00,52.1,19.1,505.0,307.0
2014-08-08 04:55:00,52.0,19.1,505.0,307.0
2014-08-08 04:56:00,52.0,19.1,505.0,307.0
2014-08-08 05:55:00,50.1,18.5,496.0,301.0
2014-08-08 05:56:00,49.8,18.5,496.5,301.0
2014-08-08 05:57:00,49.5,18.5,496.0,301.0
2014-08-08 05:58:00,49.4,18.5,496.0,300.0
2014-08-08 06:57:00,56.1,19.9,524.0,322.0
2014-08-08 06:58:00,56.0,20.0,528.0,323.5
2014-08-08 06:59:00,55.9,20.2,531.0,325.0
2014-08-08 07:00:00,55.75,20.45,532.5,326.0
2014-08-08 08:00:00,36.8,30.2,626.5,393.0
2014-08-08 08:01:00,36.7,30.4,629.0,395.0
2014-08-08 08:02:00,36.4,30.5,631.0,396.0
2014-08-08 08:03:00,35.95,30.7,632.0,398.0
2014-08-08 09:02:00,26.8,36.7,700.0,457.0
2014-08-08 09:03:00,27.0,36.9,703.0,459.0
2014-08-08 09:04:00,27.6,37.0,706.0,460.0
2014-08-08 09:05:00,27.8,37.2,708.0,462.0
2014-08-08 10:05:00,26.8,39.5,739.0,496.0
2014-08-08 10:06:00,27.3,39.7,743.0,498.5
2014-08-08 10:07:00,27.2,39.8,745.0,499.0
2014-08-08 10:08:00,27.4,40.0,747.0,501.0
2014-08-08 11:07:00,22.7,43.5,784.0,546.0
2014-08-08 11:08:00,23.35,43.5,785.0,547.0
2014-08-08 11:09:00,23.8,43.6,787.0,547.0
2014-08-08 11:10:00,24.1,43.6,787.0,548.0
2014-08-08 12:10:00,21.65,45.35,806.0,586.0
2014-08-08 12:11:00,22.4,45.4,808.0,588.0
2014-08-08 12:12:00,22.45,45.6,809.5,589.0
2014-08-08 12:13:00,22.4,45.7,810.0,590.0
2014-08-08 13:13:00,19.35,46.9,824.0,625.0
2014-08-08 13:14:00,20.1,46.9,825.0,626.0
2014-08-08 13:15:00,20.55,46.9,827.0,627.0
2014-08-08 13:16:00,21.0,47.0,828.0,627.0
2014-08-08 14:15:00,18.3,44.2,793.0,604.0
2014-08-08 14:16:00,18.9,44.2,796.0,604.0
2014-08-08 14:17:00,19.3,44.3,797.0,604.0
2014-08-08 14:18:00,19.4,44.4,797.0,604.0
2014-08-08 15:18:00,21.8,45.2,802.0,604.0
2014-08-08 15:19:00,22.5,45.2,803.0,604.0
2014-08-08 15:20:00,22.7,45.2,803.0,603.0
2014-08-08 15:21:00,22.3,45.2,801.0,601.0
2014-08-08 16:37:00,18.5,45.4,805.0,588.0
2014-08-08 16:38:00,18.8,45.4,804.0,587.0
2014-08-08 16:39:00,19.0,45.4,803.0,585.0
2014-08-08 16:40:00,19.1,45.3,802.0,584.0
2014-08-08 17:39:00,19.6,38.3,710.0,515.0
2014-08-08 17:40:00,19.9,38.3,710.0,515.0
2014-08-08 17:41:00,20.2,38.2,711.0,515.0
2014-08-08 17:42:00,20.4,38.2,711.0,515.0
2014-08-08 18:42:00,21.2,35.2,659.0,471.0
2014-08-08 18:43:00,21.4,35.2,659.0,470.0
2014-08-08 18:44:00,21.5,35.1,659.0,469.0
2014-08-08 18:45:00,21.7,35.0,657.0,468.0
2014-08-08 19:44:00,25.0,31.3,614.0,424.0
2014-08-08 19:45:00,25.2,31.3,614.0,424.0
2014-08-08 19:46:00,25.3,31.25,614.0,423.5
2014-08-08 19:47:00,25.4,31.2,614.0,423.0
2014-08-08 20:47:00,29.3,27.2,572.0,381.0
2014-08-08 20:48:00,29.4,27.2,572.0,380.0
2014-08-08 20:49:00,29.6,27.1,570.0,380.0
2014-08-08 20:50:00,29.7,27.0,568.5,380.0
2014-08-08 21:49:00,36.8,24.4,558.0,361.0
2014-08-08 21:50:00,36.7,24.4,559.0,361.0
2014-08-08 21:51:00,36.6,24.4,559.0,361.0
2014-08-08 21:52:00,36.5,24.4,559.0,361.0
2014-08-08 22:52:00,41.2,23.3,550.0,355.0
2014-08-08 22:53:00,40.9,23.3,551.0,355.0
2014-08-08 22:54:00,40.5,23.3,551.0,355.0
2014-08-08 22:55:00,40.3,23.3,551.0,355.0
2014-08-08 23:54:00,41.4,22.7,544.0,347.0
2014-08-08 23:55:00,41.3,22.7,543.0,347.0
2014-08-08 23:56:00,41.6,22.7,542.0,347.0
2014-08-08 23:57:00,41.7,22.7,541.0,347.0
2014-08-09 00:57:00,44.5,22.3,532.0,344.0
2014-08-09 00:58:00,44.4,22.3,532.0,344.0
2014-08-09 00:59:00,44.4,22.3,531.0,344.0
2014-08-09 01:00:00,44.4,22.3,531.0,344.0
2014-08-09 01:59:00,44.6,21.5,520.0,334.0
2014-08-09 02:00:00,44.4,21.5,521.0,335.0
2014-08-09 02:01:00,44.4,21.5,521.0,335.0
2014-08-09 02:02:00,44.3,21.5,522.0,335.0
2014-08-09 03:02:00,45.9,21.2,520.0,332.0
2014-08-09 03:03:00,45.65,21.2,520.0,332.0
2014-08-09 03:04:00,45.4,21.2,520.0,332.0
2014-08-09 03:05:00,45.2,21.3,520.0,332.0
2014-08-09 04:04:00,46.1,20.5,508.0,325.0
2014-08-09 04:05:00,46.0,20.5,510.0,325.0
2014-08-09 04:06:00,45.9,20.5,510.0,325.5
2014-08-09 04:07:00,45.9,20.5,510.0,326.0
2014-08-09 05:07:00,46.4,19.0,499.0,313.0
2014-08-09 05:08:00,46.3,19.0,499.0,313.0
2014-08-09 05:09:00,46.3,19.0,498.0,313.0
2014-08-09 05:10:00,46.2,19.0,497.0,312.0
2014-08-09 06:09:00,50.6,18.5,497.0,313.0
2014-08-09 06:10:00,50.4,18.6,497.0,313.0
2014-08-09 06:11:00,50.4,18.6,497.0,313.0
2014-08-09 06:12:00,50.3,18.6,498.0,313.0
2014-08-09 07:12:00,46.9,22.8,543.0,346.0
2014-08-09 07:13:00,46.4,22.9,544.0,346.0
2014-08-09 07:14:00,45.75,23.0,543.0,346.0
2014-08-09 07:15:00,45.3,23.1,543.0,347.0
2014-08-09 08:15:00,31.9,30.9,634.0,408.0
2014-08-09 08:16:00,31.65,31.1,633.0,408.0
2014-08-09 08:17:00,31.4,31.3,635.0,409.0
2014-08-09 08:18:00,31.2,31.4,635.5,410.5
2014-08-09 09:17:00,23.5,40.0,739.0,494.0
2014-08-09 09:18:00,23.65,40.1,742.0,496.0
2014-08-09 09:19:00,23.6,40.3,744.0,497.0
2014-08-09 09:20:00,23.6,40.5,747.0,499.0
2014-08-09 10:20:00,17.9,45.5,803.0,572.0
2014-08-09 10:21:00,17.8,45.6,803.0,571.5
2014-08-09 10:22:00,17.6,45.7,801.0,571.0
2014-08-09 10:23:00,17.4,45.7,797.5,568.0
2014-08-09 11:23:00,17.3,46.4,816.0,607.0
2014-08-09 11:24:00,17.2,46.7,817.0,609.0
2014-08-09 11:25:00,17.3,46.9,819.0,611.5
2014-08-09 11:26:00,17.3,47.2,821.0,614.0
2014-08-09 12:25:00,16.8,47.4,828.0,636.0
2014-08-09 12:26:00,16.95,47.55,828.0,636.0
2014-08-09 12:27:00,17.0,47.7,829.0,637.0
2014-08-09 12:28:00,17.0,47.85,829.0,638.0
2014-08-09 13:28:00,15.5,48.3,833.0,655.0
2014-08-09 13:29:00,16.05,48.4,835.0,655.0
2014-08-09 13:30:00,16.1,48.6,836.0,655.0
2014-08-09 13:31:00,16.1,48.7,836.0,655.5
2014-08-09 14:31:00,17.1,45.8,809.0,631.0
2014-08-09 14:32:00,16.85,45.9,807.0,628.0
2014-08-09 14:33:00,16.8,46.0,806.0,627.0
2014-08-09 14:34:00,16.7,46.1,803.0,624.0
2014-08-09 15:34:00,17.3,40.4,722.0,537.0
2014-08-09 15:35:00,17.4,40.15,718.0,535.0
2014-08-09 15:36:00,16.9,39.9,713.0,531.0
2014-08-09 15:37:00,16.6,39.7,708.5,529.0
2014-08-09 16:37:00,29.5,31.4,637.0,424.0
2014-08-09 16:38:00,29.8,30.8,632.0,419.0
2014-08-09 16:39:00,30.6,30.3,630.0,416.0
2014-08-09 16:40:00,31.55,29.8,627.0,413.5
2014-08-09 17:39:00,39.4,28.1,620.0,417.0
2014-08-09 17:40:00,39.8,28.2,621.0,418.0
2014-08-09 17:41:00,40.0,28.2,622.0,419.0
2014-08-09 17:42:00,40.1,28.2,621.0,419.0
2014-08-09 18:42:00,28.75,32.1,637.0,442.0
2014-08-09 18:43:00,29.0,32.1,638.0,443.0
2014-08-09 18:44:00,29.4,32.1,639.0,443.0
2014-08-09 18:45:00,29.3,32.1,638.0,442.0
2014-08-09 19:45:00,32.6,28.8,598.0,397.0
2014-08-09 19:46:00,32.7,28.7,597.0,396.0
2014-08-09 19:47:00,32.85,28.6,596.0,396.0
2014-08-09 19:48:00,33.0,28.5,596.0,396.0
2014-08-09 20:48:00,42.4,25.6,582.0,375.0
2014-08-09 20:49:00,42.5,25.6,582.0,375.0
2014-08-09 20:50:00,42.6,25.6,583.0,375.0
2014-08-09 20:51:00,42.6,25.5,583.0,375.0
2014-08-09 21:50:00,44.8,24.0,558.0,359.0
2014-08-09 21:51:00,44.7,24.0,558.0,359.0
2014-08-09 21:52:00,44.8,24.0,558.0,359.0
2014-08-09 21:53:00,44.8,24.0,558.0,359.0
2014-08-09 22:53:00,44.2,22.3,538.5,341.0
2014-08-09 22:54:00,44.2,22.3,539.0,341.0
2014-08-09 22:55:00,44.2,22.3,539.0,341.0
2014-08-09 22:56:00,44.2,22.2,539.0,341.0
2014-08-09 23:56:00,47.2,21.8,533.0,340.0
2014-08-09 23:57:00,47.0,21.8,535.0,340.0
2014-08-09 23:58:00,46.8,21.8,536.0,340.0
2014-08-09 23:59:00,46.8,21.9,536.0,340.0
2014-08-10 00:59:00,46.5,21.6,527.0,336.0
2014-08-10 01:00:00,46.5,21.6,527.0,336.0
2014-08-10 01:01:00,46.65,21.65,527.0,336.0
2014-08-10 01:02:00,46.7,21.6,527.0,337.0
2014-08-10 02:01:00,46.45,22.5,535.5,341.0
2014-08-10 02:02:00,46.5,22.5,536.0,342.0
2014-08-10 02:03:00,46.5,22.5,538.0,342.0
2014-08-10 02:04:00,46.6,22.6,539.0,342.0
2014-08-10 03:04:00,43.2,23.0,541.0,341.0
2014-08-10 03:05:00,43.2,23.0,542.0,341.0
2014-08-10 03:06:00,43.2,23.0,542.0,341.0
2014-08-10 03:07:00,43.2,23.0,542.0,341.0
2014-08-10 04:07:00,44.9,21.5,527.0,328.0
2014-08-10 04:08:00,44.8,21.5,527.0,328.0
2014-08-10 04:09:00,44.7,21.5,527.0,328.0
2014-08-10 04:10:00,44.7,21.5,527.0,328.0
2014-08-10 05:10:00,45.05,21.4,526.0,326.0
2014-08-10 05:11:00,44.9,21.4,526.0,326.0
2014-08-10 05:12:00,44.7,21.4,526.0,326.0
2014-08-10 05:13:00,44.6,21.4,526.0,326.0
2014-08-10 06:13:00,48.5,20.2,512.0,319.0
2014-08-10 06:14:00,48.4,20.2,513.0,319.0
2014-08-10 06:15:00,48.3,20.2,513.0,319.0
2014-08-10 06:16:00,48.3,20.2,514.0,320.0
2014-08-10 07:15:00,48.9,24.55,571.5,360.0
2014-08-10 07:16:00,48.7,24.7,575.0,362.0
2014-08-10 07:17:00,48.5,24.9,577.5,364.0
2014-08-10 07:18:00,48.1,25.1,579.0,364.0
2014-08-10 08:18:00,32.3,31.9,646.0,412.0
2014-08-10 08:19:00,32.8,32.0,648.0,414.0
2014-08-10 08:20:00,32.6,32.2,650.0,415.0
2014-08-10 08:21:00,32.5,32.3,652.0,416.0
2014-08-10 09:21:00,26.8,37.7,712.0,467.0
2014-08-10 09:22:00,27.1,37.8,716.0,469.0
2014-08-10 09:23:00,27.2,37.9,718.0,470.0
2014-08-10 09:24:00,27.4,38.0,719.0,471.5
2014-08-10 10:24:00,23.55,41.3,753.0,515.5
2014-08-10 10:25:00,23.8,41.4,755.0,516.0
2014-08-10 10:26:00,23.8,41.5,756.0,517.0
2014-08-10 10:27:00,24.0,41.6,758.0,518.0
2014-08-10 11:27:00,22.05,42.2,764.0,544.0
2014-08-10 11:28:00,22.4,42.2,766.0,545.0
2014-08-10 11:29:00,22.7,42.3,767.0,545.5
2014-08-10 11:30:00,22.6,42.3,767.0,545.0
2014-08-10 12:30:00,19.5,44.7,792.0,593.0
2014-08-10 12:31:00,19.8,44.7,792.0,591.5
2014-08-10 12:32:00,19.9,44.6,790.5,590.5
2014-08-10 12:33:00,20.0,44.6,790.0,590.0
2014-08-10 13:33:00,21.0,44.1,795.0,612.0
2014-08-10 13:34:00,21.1,44.3,796.0,611.0
2014-08-10 13:35:00,20.8,44.3,795.0,611.0
2014-08-10 13:36:00,20.5,44.3,792.0,610.0
2014-08-10 14:36:00,21.9,37.4,695.0,512.0
2014-08-10 14:37:00,22.1,37.4,694.0,511.0
2014-08-10 14:38:00,22.4,37.3,694.0,510.0
2014-08-10 14:39:00,22.5,37.2,693.0,509.0
2014-08-10 15:39:00,23.65,35.5,668.5,486.0
2014-08-10 15:40:00,23.7,35.5,670.0,486.0
2014-08-10 15:41:00,23.7,35.6,671.0,487.0
2014-08-10 15:42:00,23.7,35.6,671.0,488.0
2014-08-10 16:42:00,23.9,35.6,670.0,490.0
2014-08-10 16:43:00,24.1,35.7,671.0,492.0
2014-08-10 16:44:00,24.2,35.7,673.0,492.0
2014-08-10 16:45:00,24.3,35.8,674.0,493.0
2014-08-10 17:45:00,25.1,36.9,696.0,516.0
2014-08-10 17:46:00,25.5,37.15,700.0,519.0
2014-08-10 17:47:00,25.4,37.4,703.0,522.0
2014-08-10 17:48:00,25.3,37.55,705.5,524.5
2014-08-10 18:48:00,22.8,35.6,652.0,477.5
2014-08-10 18:49:00,23.1,35.5,651.0,476.0
2014-08-10 18:50:00,23.4,35.4,651.0,476.0
2014-08-10 18:51:00,23.6,35.3,649.0,475.0
2014-08-10 19:51:00,26.4,30.5,601.0,411.0
2014-08-10 19:52:00,26.5,30.4,600.0,411.0
2014-08-10 19:53:00,26.7,30.3,600.0,409.0
2014-08-10 19:54:00,26.9,30.2,600.0,409.0
2014-08-10 20:54:00,33.3,25.4,560.0,366.0
2014-08-10 20:55:00,33.4,25.4,560.0,366.0
2014-08-10 20:56:00,33.5,25.4,560.0,366.0
2014-08-10 20:57:00,33.55,25.3,560.0,366.0
2014-08-10 21:57:00,39.1,24.0,550.0,358.0
2014-08-10 21:58:00,39.0,24.0,551.0,358.0
2014-08-10 21:59:00,39.0,24.0,551.0,358.0
2014-08-10 22:00:00,39.0,24.0,551.0,358.0
2014-08-10 23:00:00,39.8,23.5,539.0,350.0
2014-08-10 23:01:00,39.9,23.5,539.0,350.0
2014-08-10 23:02:00,39.9,23.5,539.0,350.0
2014-08-10 23:03:00,40.0,23.4,538.0,350.0
2014-08-11 00:03:00,44.3,22.5,537.0,342.0
2014-08-11 00:04:00,44.1,22.5,538.0,342.0
2014-08-11 00:05:00,43.9,22.5,539.0,343.0
2014-08-11 00:06:00,43.8,22.5,539.0,343.0
2014-08-11 00:10:00,44.2,22.2,535.0,341.0
2014-08-11 00:11:00,44.6,21.95,533.0,340.0
2014-08-11 00:12:00,44.9,21.8,532.0,339.0
2014-08-11 00:13:00,45.2,21.65,532.0,339.0
2014-08-11 01:05:00,45.0,21.8,529.0,335.0
2014-08-11 01:06:00,45.0,21.9,529.0,336.0
2014-08-11 01:07:00,45.0,21.9,531.0,336.0
2014-08-11 01:08:00,44.9,21.9,531.0,336.0
2014-08-11 02:08:00,44.1,20.6,516.0,322.0
2014-08-11 02:09:00,44.0,20.6,517.0,322.0
2014-08-11 02:10:00,43.9,20.5,517.0,322.0
2014-08-11 02:11:00,43.8,20.5,516.0,322.0
2014-08-11 03:11:00,48.2,19.5,506.0,318.0
2014-08-11 03:12:00,47.9,19.5,507.0,318.0
2014-08-11 03:13:00,47.7,19.5,507.0,318.0
2014-08-11 03:14:00,47.5,19.5,508.0,318.0
2014-08-11 04:14:00,47.0,18.8,502.0,309.0
2014-08-11 04:15:00,47.0,18.7,502.0,309.0
2014-08-11 04:16:00,47.0,18.7,502.0,309.0
2014-08-11 04:17:00,47.0,18.7,502.0,309.0
2014-08-11 05:17:00,47.9,18.6,499.0,308.0
2014-08-11 05:18:00,47.8,18.6,499.0,307.0
2014-08-11 05:19:00,47.5,18.5,500.0,307.0
2014-08-11 05:20:00,47.4,18.6,500.0,307.0
2014-08-11 06:19:00,48.9,18.1,494.0,305.0
2014-08-11 06:20:00,48.7,18.1,496.0,305.0
2014-08-11 06:21:00,48.6,18.1,496.0,305.0
2014-08-11 06:22:00,48.6,18.1,496.0,305.0
2014-08-11 07:22:00,48.0,23.3,554.5,349.0
2014-08-11 07:23:00,47.6,23.4,556.0,350.0
2014-08-11 07:24:00,47.35,23.6,557.0,350.0
2014-08-11 07:25:00,47.1,23.7,558.0,351.0
2014-08-11 08:25:00,32.5,31.7,645.0,411.0
2014-08-11 08:26:00,32.25,31.8,647.0,412.0
2014-08-11 08:27:00,32.6,32.0,649.0,413.0
2014-08-11 08:28:00,32.7,32.1,652.0,415.0
2014-08-11 09:28:00,24.0,38.2,708.0,471.5
