,RhIN,TempIN,no2,o3
2014-08-11 09:29:00,24.1,38.4,711.0,473.0
2014-08-11 09:30:00,24.2,38.5,714.5,475.0
2014-08-11 09:31:00,24.2,38.7,716.0,476.0
2014-08-11 10:31:00,21.5,42.2,760.0,526.0
2014-08-11 10:32:00,21.6,42.3,761.0,526.0
2014-08-11 10:33:00,21.6,42.4,761.0,527.0
2014-08-11 10:34:00,21.6,42.4,761.0,527.0
2014-08-11 11:34:00,18.3,44.0,779.0,566.0
2014-08-11 11:35:00,18.5,44.1,779.0,566.0
2014-08-11 11:36:00,18.3,44.0,776.0,565.0
2014-08-11 11:37:00,18.2,44.05,776.0,565.0
2014-08-11 12:37:00,17.9,43.4,782.0,596.0
2014-08-11 12:38:00,18.25,43.5,784.0,598.0
2014-08-11 12:39:00,18.3,43.6,785.0,599.0
2014-08-11 12:40:00,18.2,43.7,785.0,600.0
2014-08-11 13:40:00,17.0,44.2,792.0,625.0
2014-08-11 13:41:00,17.2,44.3,792.0,625.0
2014-08-11 13:42:00,17.2,44.4,792.0,625.0
2014-08-11 13:43:00,17.1,44.6,792.0,625.0
2014-08-11 14:43:00,15.4,44.1,788.0,627.0
2014-08-11 14:44:00,15.4,44.2,787.0,627.0
2014-08-11 14:45:00,15.45,44.3,787.0,626.0
2014-08-11 14:46:00,15.8,44.3,790.0,627.0
2014-08-11 15:46:00,14.3,47.0,811.0,643.0
2014-08-11 15:47:00,14.65,47.0,811.0,642.0
2014-08-11 15:48:00,14.8,47.0,811.0,641.0
2014-08-11 15:49:00,14.6,46.95,810.0,640.5
2014-08-11 16:49:00,14.15,45.2,795.5,631.5
2014-08-11 16:50:00,14.5,45.2,796.0,631.0
2014-08-11 16:51:00,14.8,45.2,796.0,631.0
2014-08-11 16:52:00,15.1,45.2,796.0,630.0
2014-08-11 17:52:00,13.9,43.9,771.0,608.0
2014-08-11 17:53:00,14.2,43.8,769.0,606.0
2014-08-11 17:54:00,14.5,43.8,768.0,604.0
2014-08-11 17:55:00,14.9,43.7,768.0,604.0
2014-08-11 18:55:00,17.6,37.7,687.0,512.0
2014-08-11 18:56:00,17.7,37.6,686.0,511.0
2014-08-11 18:57:00,17.9,37.5,684.0,510.0
2014-08-11 18:58:00,18.1,37.3,683.0,508.0
2014-08-11 19:58:00,22.9,31.4,620.0,432.0
2014-08-11 19:59:00,23.0,31.3,619.0,431.0
2014-08-11 20:00:00,23.1,31.2,618.0,430.0
2014-08-11 20:01:00,23.1,31.1,616.0,429.0
2014-08-11 21:01:00,27.5,26.0,571.0,380.0
2014-08-11 21:02:00,27.4,25.9,570.0,380.0
2014-08-11 21:03:00,27.5,25.9,569.0,380.0
2014-08-11 21:04:00,27.6,25.8,568.0,380.0
2014-08-11 22:04:00,31.9,24.5,552.0,369.0
2014-08-11 22:05:00,31.7,24.5,552.0,369.0
2014-08-11 22:06:00,31.7,24.5,552.0,369.0
2014-08-11 22:07:00,31.8,24.5,552.0,370.0
2014-08-11 23:07:00,31.1,23.6,536.0,358.0
2014-08-11 23:08:00,31.2,23.6,536.0,358.0
2014-08-11 23:09:00,31.1,23.6,536.0,358.0
2014-08-11 23:10:00,31.1,23.6,536.0,357.0
2014-08-12 01:13:00,36.6,21.0,520.0,334.0
2014-08-12 01:14:00,36.7,21.0,520.0,334.0
2014-08-12 01:15:00,36.6,20.9,520.0,334.0
2014-08-12 01:16:00,36.5,20.9,520.0,334.0
2014-08-12 02:15:00,37.1,20.5,515.0,329.0
2014-08-12 02:16:00,36.9,20.5,516.0,328.0
2014-08-12 02:17:00,36.9,20.5,516.0,328.0
2014-08-12 02:18:00,36.8,20.4,515.0,328.0
2014-08-12 03:18:00,39.2,19.3,507.0,320.0
2014-08-12 03:19:00,39.0,19.2,507.0,319.5
2014-08-12 03:20:00,39.0,19.2,507.0,319.0
2014-08-12 03:21:00,39.1,19.2,507.0,319.0
2014-08-12 04:21:00,43.3,18.1,494.0,313.0
2014-08-12 04:22:00,43.3,18.1,496.0,313.0
2014-08-12 04:23:00,43.3,18.1,497.0,313.0
2014-08-12 04:24:00,43.3,18.1,497.0,313.0
2014-08-12 05:24:00,43.1,18.2,496.0,311.0
2014-08-12 05:25:00,43.0,18.2,497.0,311.0
2014-08-12 05:26:00,42.8,18.1,497.0,311.0
2014-08-12 05:27:00,42.8,18.1,497.0,311.0
2014-08-12 06:27:00,46.4,17.6,484.0,310.0
2014-08-12 06:28:00,46.6,17.6,485.0,310.0
2014-08-12 06:29:00,46.7,17.6,486.0,310.0
2014-08-12 06:30:00,46.9,17.6,487.0,311.0
2014-08-12 07:30:00,42.8,24.3,562.0,364.0
2014-08-12 07:31:00,42.6,24.4,563.0,365.0
2014-08-12 07:32:00,42.4,24.6,565.0,366.0
2014-08-12 07:33:00,42.1,24.7,565.0,368.0
2014-08-12 08:33:00,29.2,33.5,676.5,435.0
2014-08-12 08:34:00,29.3,33.7,679.0,436.0
2014-08-12 08:35:00,29.4,33.7,681.0,438.0
2014-08-12 08:36:00,29.4,33.9,683.0,439.0
2014-08-12 09:35:00,22.6,39.9,741.0,497.0
2014-08-12 09:36:00,23.1,40.0,743.5,499.0
2014-08-12 09:37:00,23.4,40.2,746.5,501.0
2014-08-12 09:38:00,23.6,40.4,748.0,503.0
2014-08-12 10:38:00,19.3,44.4,785.0,565.0
2014-08-12 10:39:00,19.5,44.5,787.0,565.0
2014-08-12 10:40:00,19.7,44.5,787.0,566.0
2014-08-12 10:41:00,19.9,44.6,787.0,566.0
2014-08-12 11:42:00,18.1,46.6,819.0,616.0
2014-08-12 11:43:00,18.1,46.7,819.0,616.0
2014-08-12 11:44:00,18.2,46.8,819.0,616.0
2014-08-12 11:45:00,18.3,46.8,819.0,617.0
2014-08-12 12:16:00,18.3,45.3,819.0,598.0
2014-08-12 12:17:00,18.5,45.4,819.0,597.0
2014-08-12 12:18:00,18.2,45.4,819.0,597.0
2014-08-12 12:19:00,18.1,45.4,819.0,598.0
2014-08-12 13:18:00,15.7,44.9,816.0,619.0
2014-08-12 13:19:00,16.0,44.9,816.0,618.5
2014-08-12 13:20:00,16.2,45.0,816.0,618.0
2014-08-12 13:21:00,16.3,45.1,816.0,618.0
2014-08-12 14:21:00,14.4,45.3,816.0,625.5
2014-08-12 14:22:00,14.8,45.4,816.0,624.0
2014-08-12 14:23:00,15.05,45.4,816.0,624.0
2014-08-12 14:24:00,15.5,45.5,817.0,624.0
2014-08-12 15:24:00,14.2,46.2,816.0,622.0
2014-08-12 15:25:00,14.45,46.3,816.0,622.0
2014-08-12 15:26:00,14.8,46.2,817.0,622.0
2014-08-12 15:27:00,14.7,46.3,816.5,622.0
2014-08-12 16:26:00,14.2,45.4,811.0,618.0
2014-08-12 16:27:00,14.7,45.4,811.0,618.0
2014-08-12 16:28:00,14.8,45.4,811.0,618.0
2014-08-12 16:29:00,15.0,45.4,810.0,618.0
2014-08-12 17:29:00,13.8,44.7,797.0,609.0
2014-08-12 17:30:00,14.15,44.6,797.0,608.0
2014-08-12 17:31:00,14.3,44.6,796.0,608.0
2014-08-12 17:32:00,14.5,44.5,795.0,607.0
2014-08-12 18:32:00,15.1,39.9,728.0,531.0
2014-08-12 18:33:00,15.2,39.9,727.0,531.0
2014-08-12 18:34:00,15.3,39.8,726.0,531.0
2014-08-12 18:35:00,15.5,39.7,726.0,529.0
2014-08-12 19:34:00,19.05,35.25,665.0,464.5
2014-08-12 19:35:00,19.2,35.2,665.0,463.0
2014-08-12 19:36:00,19.4,35.1,664.0,462.0
2014-08-12 19:37:00,19.5,35.0,664.0,461.0
2014-08-12 20:37:00,22.3,30.6,610.0,412.0
2014-08-12 20:38:00,22.3,30.6,609.0,412.0
2014-08-12 20:39:00,22.5,30.5,609.0,411.0
2014-08-12 20:40:00,22.6,30.4,609.0,411.0
2014-08-12 21:40:00,25.9,27.6,587.0,383.0
2014-08-12 21:41:00,26.0,27.5,585.0,382.0
2014-08-12 21:42:00,26.1,27.5,584.0,381.0
2014-08-12 21:43:00,26.2,27.4,582.0,380.0
2014-08-12 22:43:00,29.95,25.4,571.0,367.0
2014-08-12 22:44:00,29.9,25.5,571.0,367.0
2014-08-12 22:45:00,29.8,25.45,572.0,367.5
2014-08-12 22:46:00,29.8,25.5,572.0,367.0
2014-08-12 23:46:00,31.8,24.3,560.0,355.0
2014-08-12 23:47:00,31.8,24.3,560.0,355.0
2014-08-12 23:48:00,31.8,24.3,559.0,355.0
2014-08-12 23:49:00,31.9,24.3,559.0,355.0
2014-08-13 00:48:00,33.2,23.6,546.0,348.0
2014-08-13 00:49:00,33.2,23.6,547.0,348.0
2014-08-13 00:50:00,33.2,23.6,547.0,348.0
2014-08-13 00:51:00,33.3,23.5,547.0,348.0
2014-08-13 01:51:00,34.9,22.7,539.5,341.0
2014-08-13 01:52:00,35.0,22.7,540.0,341.0
2014-08-13 01:53:00,35.0,22.7,540.0,341.0
2014-08-13 01:54:00,35.1,22.7,540.0,341.0
2014-08-13 02:54:00,35.7,21.5,527.0,328.0
2014-08-13 02:55:00,35.65,21.45,528.0,328.0
2014-08-13 02:56:00,35.5,21.4,529.0,328.0
2014-08-13 02:57:00,35.5,21.4,529.0,328.0
2014-08-13 03:57:00,39.8,19.6,518.0,318.0
2014-08-13 03:58:00,39.8,19.6,518.0,318.0
2014-08-13 03:59:00,39.7,19.6,518.0,318.0
2014-08-13 04:00:00,39.7,19.6,518.0,318.0
2014-08-13 04:59:00,46.5,19.3,520.0,320.0
2014-08-13 05:00:00,46.4,19.4,521.0,320.0
2014-08-13 05:01:00,46.3,19.4,522.0,320.0
2014-08-13 05:02:00,46.2,19.4,523.0,321.0
2014-08-13 06:02:00,44.1,19.4,521.0,316.0
2014-08-13 06:03:00,44.2,19.4,520.0,316.0
2014-08-13 06:04:00,44.2,19.4,521.0,317.0
2014-08-13 06:05:00,44.2,19.4,521.0,317.0
2014-08-13 07:05:00,46.4,21.9,552.0,341.5
2014-08-13 07:06:00,46.6,22.0,555.0,343.0
2014-08-13 07:07:00,46.8,22.1,558.0,344.5
2014-08-13 07:08:00,46.9,22.3,561.0,346.0
2014-08-13 08:08:00,33.95,29.0,624.0,391.0
2014-08-13 08:09:00,34.0,29.2,628.0,394.0
2014-08-13 08:10:00,33.8,29.4,632.5,396.0
2014-08-13 08:11:00,33.4,29.6,637.0,398.0
2014-08-13 09:10:00,21.7,39.2,736.0,479.0
2014-08-13 09:11:00,21.7,39.3,738.0,481.0
2014-08-13 09:12:00,22.15,39.45,742.0,484.0
2014-08-13 09:13:00,22.6,39.6,746.0,487.0
2014-08-13 10:13:00,18.55,43.7,782.0,542.0
2014-08-13 10:14:00,18.9,43.7,784.0,543.0
2014-08-13 10:15:00,19.2,43.8,786.5,545.0
2014-08-13 10:16:00,19.3,43.8,787.0,547.0
2014-08-13 11:16:00,15.85,48.3,838.0,625.0
2014-08-13 11:17:00,16.2,48.4,839.0,626.0
2014-08-13 11:18:00,16.35,48.5,840.0,627.0
2014-08-13 11:19:00,16.5,48.6,840.0,627.0
2014-08-13 12:19:00,14.55,49.0,844.0,657.0
2014-08-13 12:20:00,14.65,49.0,844.0,657.0
2014-08-13 12:21:00,14.8,49.0,844.0,657.0
2014-08-13 12:22:00,14.9,49.1,844.0,657.0
2014-08-13 13:22:00,14.0,48.2,835.0,659.0
2014-08-13 13:23:00,13.9,48.2,831.5,655.0
2014-08-13 13:24:00,14.0,48.1,830.0,653.0
2014-08-13 13:25:00,14.4,48.0,830.0,652.0
2014-08-13 14:24:00,15.0,47.5,833.0,652.0
2014-08-13 14:25:00,15.1,47.6,833.0,652.0
2014-08-13 14:26:00,15.1,47.8,833.0,652.0
2014-08-13 14:27:00,15.0,47.9,832.0,651.0
2014-08-13 15:27:00,15.05,47.2,826.0,639.0
2014-08-13 15:28:00,15.2,47.3,827.0,639.0
2014-08-13 15:29:00,15.0,47.35,825.0,640.5
2014-08-13 15:30:00,15.0,47.4,826.0,641.0
2014-08-13 16:30:00,13.4,45.8,794.5,597.0
2014-08-13 16:31:00,13.7,45.5,792.0,593.0
2014-08-13 16:32:00,14.1,45.4,792.0,591.0
2014-08-13 16:33:00,14.45,45.15,790.0,588.0
2014-08-13 17:33:00,16.1,42.2,758.0,558.0
2014-08-13 17:34:00,16.5,42.1,759.0,556.5
2014-08-13 17:35:00,16.5,42.0,758.0,556.0
2014-08-13 17:36:00,16.85,42.0,759.0,556.0
2014-08-13 18:36:00,18.0,39.5,711.0,519.0
2014-08-13 18:37:00,18.25,39.4,710.0,518.0
2014-08-13 18:38:00,18.5,39.3,708.0,516.0
2014-08-13 18:39:00,18.6,39.2,707.0,515.0
2014-08-13 19:39:00,22.3,33.4,654.0,451.0
2014-08-13 19:40:00,22.4,33.4,653.0,450.0
2014-08-13 19:41:00,22.5,33.4,652.0,449.0
2014-08-13 19:42:00,22.5,33.3,652.0,449.0
2014-08-13 20:42:00,22.1,32.5,638.0,439.5
2014-08-13 20:43:00,22.2,32.5,638.0,440.0
2014-08-13 20:44:00,22.2,32.5,638.0,440.0
2014-08-13 20:45:00,22.2,32.5,638.0,439.0
2014-08-13 21:45:00,24.1,31.7,631.0,428.0
2014-08-13 21:46:00,24.1,31.7,630.0,427.0
2014-08-13 21:47:00,24.1,31.7,628.0,427.0
2014-08-13 21:48:00,24.2,31.7,628.0,427.0
2014-08-13 22:47:00,25.8,30.8,622.0,412.0
2014-08-13 22:48:00,25.9,30.8,622.0,412.0
2014-08-13 22:49:00,26.0,30.8,620.0,412.0
2014-08-13 22:50:00,26.0,30.8,620.0,412.0
2014-08-13 23:51:00,27.7,29.4,607.0,396.0
2014-08-13 23:52:00,27.8,29.4,608.0,395.0
2014-08-13 23:53:00,27.85,29.4,608.0,395.0
2014-08-13 23:54:00,27.9,29.3,608.0,395.0
2014-08-14 00:53:00,30.3,28.5,598.0,387.0
2014-08-14 00:54:00,30.3,28.5,598.0,387.0
2014-08-14 00:55:00,30.4,28.5,597.0,387.0
2014-08-14 00:56:00,30.4,28.5,597.0,386.0
2014-08-14 01:56:00,33.7,27.35,592.0,376.0
2014-08-14 01:57:00,33.7,27.4,592.0,377.0
2014-08-14 01:58:00,33.7,27.4,592.0,377.0
2014-08-14 01:59:00,33.7,27.4,593.0,377.0
2014-08-14 02:59:00,35.45,27.0,591.0,370.0
2014-08-14 03:00:00,35.5,27.0,590.0,369.0
2014-08-14 03:01:00,35.6,27.0,590.0,369.0
2014-08-14 03:02:00,35.2,26.9,589.0,369.0
2014-08-14 04:02:00,39.5,25.4,573.0,358.0
2014-08-14 04:03:00,39.5,25.4,573.0,359.0
2014-08-14 04:04:00,39.5,25.4,575.0,358.0
2014-08-14 04:05:00,39.4,25.4,576.0,358.0
2014-08-14 05:05:00,41.2,24.9,582.0,353.0
2014-08-14 05:06:00,41.1,24.9,582.0,353.0
2014-08-14 05:07:00,41.05,24.9,583.0,353.0
2014-08-14 05:08:00,41.0,25.0,584.0,353.0
2014-08-14 06:08:00,40.7,25.7,597.0,358.0
2014-08-14 06:09:00,40.7,25.7,598.0,358.0
2014-08-14 06:10:00,40.6,25.8,598.0,358.0
2014-08-14 06:11:00,40.5,25.8,597.0,358.0
2014-08-14 07:10:00,39.8,27.0,601.0,367.0
2014-08-14 07:11:00,39.7,27.0,601.0,368.0
2014-08-14 07:12:00,39.6,27.1,603.0,368.0
2014-08-14 07:13:00,39.4,27.1,603.0,368.0
2014-08-14 08:13:00,32.4,31.1,643.0,399.0
2014-08-14 08:14:00,32.6,31.2,644.0,400.0
2014-08-14 08:15:00,32.7,31.3,644.0,400.0
2014-08-14 08:16:00,32.7,31.3,645.0,400.0
2014-08-14 09:16:00,28.1,35.4,689.0,437.5
2014-08-14 09:17:00,28.3,35.4,691.0,439.0
2014-08-14 09:18:00,28.4,35.5,691.0,439.0
2014-08-14 09:19:00,28.5,35.5,694.0,440.0
2014-08-14 10:19:00,23.45,41.6,775.0,518.5
2014-08-14 10:20:00,23.7,41.8,778.0,520.0
2014-08-14 10:21:00,23.9,42.05,780.0,523.0
2014-08-14 10:22:00,23.9,42.3,783.0,526.0
2014-08-14 11:22:00,18.0,47.1,816.0,582.0
2014-08-14 11:23:00,18.1,46.9,814.0,579.0
2014-08-14 11:24:00,18.1,46.8,812.0,576.5
2014-08-14 11:25:00,18.2,46.7,809.0,574.0
2014-08-14 12:25:00,17.9,47.3,819.0,607.0
2014-08-14 12:26:00,18.0,47.3,817.0,604.0
2014-08-14 12:27:00,18.0,47.1,815.0,602.0
2014-08-14 12:28:00,18.0,47.0,812.0,599.0
2014-08-14 13:28:00,19.2,47.4,838.0,641.0
2014-08-14 13:29:00,19.3,47.5,838.0,641.0
2014-08-14 13:30:00,19.4,47.65,839.0,641.0
2014-08-14 13:31:00,19.4,47.8,840.0,641.0
2014-08-14 14:31:00,18.7,44.0,783.0,572.0
2014-08-14 14:32:00,18.7,43.85,782.0,571.0
2014-08-14 14:33:00,18.95,43.7,780.0,568.5
2014-08-14 14:34:00,19.2,43.5,779.0,567.0
2014-08-14 15:34:00,38.6,28.9,650.0,402.5
2014-08-14 15:35:00,39.4,28.4,646.0,399.0
2014-08-14 15:36:00,40.4,27.95,643.0,396.0
2014-08-14 15:37:00,41.3,27.5,640.0,393.0
2014-08-14 16:37:00,60.0,23.8,613.0,381.0
2014-08-14 16:38:00,59.9,23.8,614.0,382.0
2014-08-14 16:39:00,60.0,23.9,615.0,382.0
2014-08-14 16:40:00,60.0,24.0,616.0,383.0
2014-08-14 17:40:00,54.0,27.7,644.0,407.0
2014-08-14 17:41:00,53.8,27.8,644.0,407.0
2014-08-14 17:42:00,53.9,27.8,645.0,408.0
2014-08-14 17:43:00,54.1,27.8,646.0,408.0
2014-08-14 18:43:00,44.1,30.2,655.0,415.0
2014-08-14 18:44:00,44.45,30.2,655.0,415.0
2014-08-14 18:45:00,44.7,30.2,655.0,415.0
2014-08-14 18:46:00,44.9,30.2,656.0,415.0
2014-08-14 19:46:00,45.9,29.2,636.0,400.0
2014-08-14 19:47:00,46.2,29.2,636.0,400.0
2014-08-14 19:48:00,46.6,29.2,638.0,400.0
2014-08-14 19:49:00,46.95,29.2,638.0,400.0
2014-08-14 20:49:00,48.3,27.8,620.0,385.0
2014-08-14 20:50:00,48.4,27.8,621.0,385.0
2014-08-14 20:51:00,48.6,27.8,622.0,386.0
2014-08-14 20:52:00,48.6,27.8,622.0,386.0
2014-08-14 21:52:00,49.4,27.1,599.0,376.0
2014-08-14 21:53:00,49.7,27.0,599.0,376.0
2014-08-14 21:54:00,49.95,27.0,598.5,376.0
2014-08-14 21:55:00,50.1,27.0,597.0,376.0
2014-08-14 22:55:00,51.2,25.6,590.0,362.0
2014-08-14 22:56:00,51.2,25.6,590.0,362.0
2014-08-14 22:57:00,51.1,25.6,590.0,361.0
2014-08-14 22:58:00,51.2,25.5,590.0,361.0
2014-08-14 23:58:00,54.15,24.1,574.0,349.0
2014-08-14 23:59:00,54.1,24.1,574.0,349.0
2014-08-15 00:00:00,54.1,24.1,574.0,349.0
2014-08-15 00:01:00,53.9,24.0,574.0,349.0
2014-08-15 00:12:00,56.5,22.9,571.0,344.0
2014-08-15 00:13:00,56.7,22.9,570.0,344.0
2014-08-15 00:14:00,56.8,22.8,569.0,344.0
2014-08-15 00:15:00,57.0,22.8,568.0,344.0
2014-08-15 01:01:00,53.6,23.5,569.0,342.0
2014-08-15 01:02:00,53.3,23.5,570.0,342.0
2014-08-15 01:03:00,53.2,23.5,569.0,342.0
2014-08-15 01:04:00,53.1,23.5,568.0,341.0
2014-08-15 02:04:00,53.7,23.2,560.0,337.0
2014-08-15 02:05:00,53.6,23.2,561.0,337.0
2014-08-15 02:06:00,53.5,23.2,561.0,338.0
2014-08-15 02:07:00,53.5,23.2,562.5,338.0
2014-08-15 03:07:00,53.8,22.6,558.0,332.0
2014-08-15 03:08:00,53.7,22.6,558.0,331.0
2014-08-15 03:09:00,53.6,22.6,558.0,331.0
2014-08-15 03:10:00,53.5,22.6,559.0,331.0
2014-08-15 04:10:00,53.1,22.2,553.0,326.0
2014-08-15 04:11:00,53.1,22.2,553.0,326.0
2014-08-15 04:12:00,53.1,22.2,553.0,326.0
2014-08-15 04:13:00,53.0,22.2,553.0,326.0
2014-08-15 05:12:00,52.8,21.9,547.0,322.0
2014-08-15 05:13:00,52.7,21.9,548.0,322.0
2014-08-15 05:14:00,52.6,21.8,548.0,322.0
2014-08-15 05:15:00,52.5,21.8,548.0,321.0
2014-08-15 06:15:00,52.2,21.3,539.0,317.0
2014-08-15 06:16:00,52.1,21.3,540.0,317.0
2014-08-15 06:17:00,51.9,21.3,540.0,317.0
2014-08-15 06:18:00,51.8,21.35,541.0,317.0
2014-08-15 07:18:00,48.9,23.9,565.0,334.0
2014-08-15 07:19:00,48.7,23.9,565.0,334.0
2014-08-15 07:20:00,48.6,23.9,565.0,334.0
2014-08-15 07:21:00,48.7,23.9,565.0,333.0
2014-08-15 08:21:00,45.5,27.8,616.0,364.0
2014-08-15 08:22:00,45.3,27.8,616.0,364.0
2014-08-15 08:23:00,45.8,27.9,618.0,364.0
2014-08-15 08:24:00,46.3,27.9,621.0,366.0
2014-08-15 09:24:00,32.9,37.8,747.5,451.0
2014-08-15 09:25:00,33.1,37.95,750.0,452.0
2014-08-15 09:26:00,33.0,38.1,752.0,454.0
2014-08-15 09:27:00,32.7,38.3,753.0,455.0
2014-08-15 10:27:00,27.05,41.9,780.0,499.0
2014-08-15 10:28:00,27.8,42.0,784.0,501.0
2014-08-15 10:29:00,27.75,42.15,785.0,503.0
2014-08-15 10:30:00,27.8,42.3,787.0,504.0
2014-08-15 11:30:00,21.4,47.1,831.0,566.0
2014-08-15 11:31:00,21.7,47.2,832.0,568.0
2014-08-15 11:32:00,21.5,47.4,832.0,569.0
2014-08-15 11:33:00,21.7,47.5,833.5,571.0
2014-08-15 12:33:00,18.95,47.6,834.0,600.0
2014-08-15 12:34:00,19.4,47.6,833.0,599.0
2014-08-15 12:35:00,19.9,47.6,834.0,600.0
2014-08-15 12:36:00,20.2,47.6,834.0,599.0
2014-08-15 13:36:00,19.7,45.3,812.0,596.0
2014-08-15 13:37:00,19.95,45.35,812.0,596.0
2014-08-15 13:38:00,20.45,45.4,812.0,596.0
2014-08-15 13:39:00,21.5,45.5,816.0,597.0
