,o3_ppb,UnixTime,e2v03,no2,Temp,Rh,days from start,ref_o3_smooth
2014-07-25 20:03:00,37.0,1406318608.23,380.076923077,626.384615385,30.7,30.3692307692,0.0,
2014-07-25 20:04:00,37.0,1406318670.31,378.923076923,624.384615385,30.6923076923,29.9,0.0,
2014-07-25 21:06:00,39.0,1406322389.42,357.916666667,594.916666667,28.3166666667,32.075,0.0,
2014-07-25 21:07:00,36.0,1406322449.08,357.692307692,595.0,28.3846153846,31.8384615385,0.0,
2014-07-25 21:08:00,38.0,1406322508.67,357.083333333,594.25,28.4,31.6083333333,0.0,
2014-07-25 22:10:00,31.0,1406326228.46,343.923076923,573.769230769,26.6846153846,34.9461538462,0.0,
2014-07-25 22:11:00,32.0,1406326290.69,344.0,573.846153846,26.7153846154,34.8307692308,0.0,
2014-07-25 22:12:00,29.0,1406326350.5,344.083333333,574.0,26.7666666667,34.7,0.0,
2014-07-25 23:13:00,30.0,1406330010.23,337.0,560.923076923,25.8,36.5461538462,0.0,
2014-07-25 23:14:00,31.0,1406330070.08,337.0,561.0,25.8333333333,36.5,0.0,
2014-07-25 23:15:00,32.0,1406330129.92,337.076923077,561.0,25.8769230769,36.5,0.0,
2014-07-25 23:25:00,38.0,1406330728.38,337.923076923,563.0,25.9923076923,36.6692307692,0.0,
2014-07-25 23:26:00,37.0,1406330783.43,337.714285714,563.142857143,26.0142857143,36.6857142857,0.0,
2014-07-25 23:27:00,39.0,1406330849.69,338.615384615,567.230769231,26.1923076923,36.4461538462,0.0,
2014-07-26 00:17:00,29.0,1406333849.85,330.0,553.0,25.1076923077,36.9307692308,0.0,
2014-07-26 00:18:00,30.0,1406333909.67,329.916666667,552.916666667,25.1583333333,36.7416666667,0.0,
2014-07-26 00:19:00,31.0,1406333969.62,330.0,553.0,25.1692307692,36.6230769231,0.0,
2014-07-26 01:21:00,35.0,1406337690.08,323.0,540.076923077,24.8,33.5769230769,0.0,
2014-07-26 01:22:00,35.0,1406337750.08,322.916666667,541.083333333,24.8166666667,33.4583333333,0.0,
2014-07-26 01:23:00,35.0,1406337810.0,323.153846154,541.384615385,24.8615384615,33.2692307692,0.0,
2014-07-26 02:25:00,34.0,1406341528.5,321.666666667,537.583333333,24.8583333333,31.9333333333,0.0,
2014-07-26 02:26:00,34.0,1406341588.54,322.0,539.307692308,24.8923076923,32.1692307692,0.0,
2014-07-26 02:27:00,34.0,1406341648.67,322.0,539.416666667,24.9,32.0666666667,0.0,
2014-07-26 03:29:00,40.0,1406345369.58,307.0,528.0,22.2,39.3583333333,0.0,
2014-07-26 03:30:00,29.0,1406345429.85,307.0,527.923076923,22.1769230769,39.4076923077,0.0,
2014-07-26 03:31:00,26.0,1406345489.75,307.0,527.0,22.1166666667,39.5083333333,0.0,
2014-07-26 04:33:00,17.0,1406349209.75,302.0,520.666666667,21.2,41.7083333333,0.0,
2014-07-26 04:34:00,20.0,1406349269.85,302.923076923,520.692307692,21.1769230769,41.8846153846,0.0,
2014-07-26 04:35:00,22.0,1406349329.83,303.5,523.083333333,21.2,41.9666666667,0.0,
2014-07-26 05:37:00,24.0,1406353049.5,302.916666667,514.666666667,21.1833333333,41.8416666667,0.0,
2014-07-26 05:38:00,21.0,1406353109.62,303.0,512.769230769,21.2,41.5615384615,0.0,
2014-07-26 05:39:00,21.0,1406353169.58,302.833333333,512.083333333,21.225,41.525,0.0,
2014-07-26 06:41:00,33.0,1406356890.38,332.461538462,560.384615385,24.7769230769,39.1769230769,0.0,
2014-07-26 06:42:00,31.0,1406356950.42,333.75,562.166666667,24.8416666667,39.4166666667,0.0,
2014-07-26 06:43:00,33.0,1406357010.31,334.0,563.461538462,24.9769230769,39.2923076923,0.0,
2014-07-26 07:45:00,17.0,1406360728.31,366.307692308,603.230769231,28.4153846154,38.5307692308,0.0,
2014-07-26 07:46:00,13.0,1406360783.4,367.7,605.0,28.51,38.52,0.0,
2014-07-26 07:47:00,15.0,1406360857.0,368.9,610.7,28.77,38.19,0.0,
2014-07-26 08:49:00,36.0,1406364568.43,386.428571429,651.571428571,30.9571428571,34.1571428571,0.0,
2014-07-26 08:50:00,22.0,1406364628.42,388.0,658.25,31.2,34.725,0.0,
2014-07-26 08:51:00,20.0,1406364688.38,390.230769231,665.461538462,31.3692307692,35.3538461538,0.0,
2014-07-26 09:53:00,28.0,1406368408.83,392.333333333,655.0,31.875,34.4583333333,0.0,
2014-07-26 09:54:00,35.0,1406368468.85,393.769230769,660.538461538,31.9615384615,35.2769230769,0.0,
2014-07-26 09:55:00,33.0,1406368528.67,395.0,663.916666667,32.0416666667,35.775,0.0,
2014-07-26 10:57:00,33.0,1406372248.75,417.416666667,696.75,33.95,32.475,0.0,
2014-07-26 10:58:00,29.0,1406372309.0,419.769230769,701.538461538,34.1615384615,33.0307692308,0.0,
2014-07-26 10:59:00,24.0,1406372369.08,422.166666667,703.916666667,34.325,32.7166666667,0.0,
2014-07-26 12:01:00,38.0,1406376088.42,520.166666667,798.833333333,43.75,20.1666666667,0.0,
2014-07-26 12:02:00,36.0,1406376148.38,520.846153846,800.307692308,43.7307692308,20.6230769231,0.0,
2014-07-26 12:03:00,37.0,1406376208.42,522.0,801.166666667,43.8,20.5916666667,0.0,
2014-07-26 13:05:00,40.0,1406379929.92,584.692307692,825.0,46.5769230769,17.3692307692,0.0,
2014-07-26 13:06:00,40.0,1406379990.0,583.25,824.416666667,46.4833333333,17.65,0.0,
2014-07-26 13:07:00,40.0,1406380050.0,580.615384615,821.307692308,46.4,17.3846153846,0.0,
2014-07-26 14:09:00,45.0,1406383770.38,581.923076923,810.769230769,44.6692307692,20.4384615385,0.0,
2014-07-26 14:10:00,46.0,1406383830.5,584.166666667,813.083333333,44.8,20.8333333333,0.0,
2014-07-26 14:11:00,45.0,1406383883.0,587.111111111,816.0,44.9333333333,21.1222222222,0.0,
2014-07-26 15:13:00,45.0,1406387609.0,536.25,767.0,40.9,21.3,0.0,
2014-07-26 15:14:00,44.0,1406387666.67,535.444444444,765.555555556,40.8333333333,21.4777777778,0.0,
2014-07-26 15:15:00,44.0,1406387728.46,530.846153846,752.769230769,40.6846153846,19.9538461538,0.0,
2014-07-26 16:17:00,44.0,1406391454.89,471.222222222,723.444444444,35.9777777778,32.1222222222,0.0,
2014-07-26 16:18:00,42.0,1406391509.69,468.153846154,715.230769231,35.4923076923,31.3384615385,0.0,
2014-07-26 16:19:00,44.0,1406391569.83,464.666666667,708.166666667,34.9833333333,31.2833333333,0.0,
2014-07-26 17:21:00,40.0,1406395289.0,476.083333333,692.0,36.775,23.1166666667,1.0,
2014-07-26 17:22:00,41.0,1406395349.15,475.692307692,688.538461538,36.5461538462,23.1769230769,1.0,
2014-07-26 17:23:00,45.0,1406395409.25,474.666666667,687.5,36.3666666667,23.475,1.0,
2014-07-26 18:25:00,42.0,1406399128.67,446.166666667,656.916666667,34.65,24.05,1.0,
2014-07-26 18:26:00,41.0,1406399188.85,444.384615385,654.230769231,34.4153846154,24.1307692308,1.0,
2014-07-26 18:27:00,41.0,1406399248.92,442.666666667,652.25,34.2166666667,24.2833333333,1.0,
2014-07-26 19:29:00,31.0,1406402968.33,412.916666667,631.166666667,31.0833333333,33.7333333333,1.0,
2014-07-26 19:30:00,31.0,1406403028.38,413.769230769,636.846153846,30.7615384615,36.7923076923,1.0,
2014-07-26 19:31:00,30.0,1406403088.5,411.083333333,636.083333333,30.425,38.3333333333,1.0,
2014-07-26 20:33:00,28.0,1406406808.42,345.0,548.833333333,22.925,51.6916666667,1.0,
2014-07-26 20:34:00,30.0,1406406868.46,345.384615385,551.0,22.8076923077,52.6615384615,1.0,
2014-07-26 20:35:00,32.0,1406406928.5,345.083333333,550.833333333,22.7166666667,52.85,1.0,
2014-07-26 21:37:00,39.0,1406410650.62,354.923076923,562.615384615,25.1,43.9769230769,1.0,
2014-07-26 21:38:00,38.0,1406410710.75,354.916666667,562.416666667,25.0416666667,44.5,1.0,
2014-07-26 21:39:00,37.0,1406410768.42,354.916666667,563.0,24.95,44.975,1.0,
2014-07-26 22:42:00,39.0,1406414549.08,351.076923077,559.153846154,25.0846153846,43.5923076923,1.0,
2014-07-26 22:43:00,37.0,1406414609.33,350.5,557.083333333,25.025,43.625,1.0,
2014-07-26 22:44:00,36.0,1406414669.54,350.0,556.0,24.9769230769,43.8769230769,1.0,
2014-07-27 00:50:00,6.0,1406422230.62,325.0,535.076923077,21.1153846154,55.9230769231,1.0,
2014-07-27 00:51:00,6.0,1406422290.58,325.0,535.333333333,21.0666666667,55.875,1.0,
2014-07-27 00:52:00,5.0,1406422348.25,324.666666667,536.0,21.0166666667,55.7166666667,1.0,
2014-07-27 01:54:00,9.0,1406426068.38,319.0,528.0,20.3384615385,57.4538461538,1.0,
2014-07-27 01:55:00,10.0,1406426128.42,318.583333333,527.0,20.3166666667,57.575,1.0,
2014-07-27 01:56:00,10.0,1406426188.38,318.230769231,527.0,20.3,57.6538461538,1.0,
2014-07-27 02:58:00,14.0,1406429908.42,312.0,520.166666667,19.85,54.9416666667,1.0,
2014-07-27 02:59:00,14.0,1406429968.38,311.923076923,519.153846154,19.8,54.9307692308,1.0,
2014-07-27 03:00:00,15.0,1406430030.69,312.0,518.307692308,19.7692307692,55.2538461538,1.0,
2014-07-27 04:02:00,13.0,1406433750.5,311.833333333,517.666666667,19.4083333333,60.0416666667,1.0,
2014-07-27 04:03:00,12.0,1406433810.23,311.923076923,517.0,19.4,59.9153846154,1.0,
2014-07-27 04:04:00,12.0,1406433870.0,311.833333333,517.25,19.4,59.9166666667,1.0,
2014-07-27 05:06:00,12.0,1406437588.92,310.5,518.0,19.4916666667,59.3583333333,1.0,
2014-07-27 05:07:00,13.0,1406437648.69,310.0,517.538461538,19.4615384615,59.4307692308,1.0,
2014-07-27 05:08:00,14.0,1406437710.69,310.153846154,516.230769231,19.4461538462,59.6384615385,1.0,
2014-07-27 06:10:00,21.0,1406441429.85,312.923076923,526.0,19.6153846154,61.9076923077,1.0,
2014-07-27 06:11:00,18.0,1406441489.58,313.0,526.333333333,19.6083333333,62.1083333333,1.0,
2014-07-27 06:12:00,19.0,1406441549.46,313.0,527.615384615,19.6076923077,62.4769230769,1.0,
2014-07-27 07:13:00,15.0,1406445210.42,362.416666667,604.083333333,25.8333333333,54.5333333333,1.0,
2014-07-27 07:14:00,18.0,1406445270.31,362.923076923,605.230769231,25.9384615385,54.4384615385,1.0,
2014-07-27 07:15:00,18.0,1406445330.25,363.916666667,605.916666667,26.0416666667,54.3583333333,1.0,
2014-07-27 08:17:00,24.0,1406449050.15,386.076923077,638.384615385,30.1538461538,41.4769230769,1.0,
2014-07-27 08:18:00,27.0,1406449110.25,384.25,635.75,29.9666666667,41.8583333333,1.0,
2014-07-27 08:19:00,26.0,1406449170.15,382.538461538,634.307692308,29.7615384615,42.4769230769,1.0,
2014-07-27 09:21:00,30.0,1406452890.58,359.666666667,603.333333333,26.7,50.8666666667,1.0,
2014-07-27 09:22:00,33.0,1406452948.33,359.0,602.666666667,26.6916666667,50.9,1.0,
2014-07-27 09:23:00,31.0,1406453008.31,359.0,601.692307692,26.6153846154,50.7923076923,1.0,
2014-07-27 10:25:00,28.0,1406456728.75,387.833333333,641.666666667,29.3583333333,49.3916666667,1.0,
2014-07-27 10:26:00,31.0,1406456789.0,389.769230769,643.769230769,29.5461538462,49.3692307692,1.0,
2014-07-27 10:27:00,32.0,1406456849.25,391.0,645.666666667,29.7083333333,48.7333333333,1.0,
2014-07-27 11:29:00,31.0,1406460568.54,463.846153846,742.846153846,37.9846153846,32.3615384615,1.0,
2014-07-27 11:30:00,33.0,1406460628.58,466.333333333,746.833333333,38.15,32.6833333333,1.0,
2014-07-27 11:31:00,33.0,1406460688.85,469.0,750.538461538,38.3384615385,32.6076923077,1.0,
2014-07-27 12:33:00,33.0,1406464410.33,503.166666667,772.25,40.9916666667,26.85,1.0,
2014-07-27 12:34:00,33.0,1406464470.38,504.615384615,774.153846154,41.1615384615,27.1692307692,1.0,
2014-07-27 12:35:00,32.0,1406464530.58,506.416666667,775.833333333,41.275,27.1083333333,1.0,
2014-07-27 13:37:00,40.0,1406468250.42,512.5,765.333333333,40.7,27.1416666667,1.0,
2014-07-27 13:38:00,39.0,1406468308.25,513.416666667,766.166666667,40.7666666667,26.675,1.0,
2014-07-27 13:39:00,41.0,1406468368.38,513.461538462,765.307692308,40.8153846154,26.0384615385,1.0,
2014-07-27 14:41:00,40.0,1406472089.69,502.0,748.230769231,41.3769230769,24.2461538462,1.0,
2014-07-27 14:42:00,40.0,1406472149.75,499.916666667,745.333333333,41.2916666667,23.8666666667,1.0,
2014-07-27 14:43:00,39.0,1406472209.92,499.230769231,746.461538462,41.1923076923,24.3153846154,1.0,
2014-07-27 15:45:00,39.0,1406475928.58,496.0,723.083333333,39.0083333333,25.5166666667,1.0,
2014-07-27 15:46:00,44.0,1406475988.85,495.230769231,723.0,38.8615384615,25.9769230769,1.0,
2014-07-27 15:47:00,42.0,1406476052.27,493.181818182,721.363636364,38.7454545455,26.0818181818,1.0,
2014-07-27 16:49:00,51.0,1406479769.08,533.583333333,755.0,41.175,24.275,1.0,
2014-07-27 16:50:00,48.0,1406479832.45,534.636363636,756.272727273,41.3090909091,23.8454545455,1.0,
2014-07-27 16:51:00,49.0,1406479890.23,535.384615385,757.0,41.4230769231,23.5615384615,1.0,
2014-07-27 17:53:00,44.0,1406483609.08,504.666666667,723.0,39.1416666667,25.7166666667,2.0,
2014-07-27 17:54:00,44.0,1406483669.23,503.461538462,721.538461538,39.1,25.8153846154,2.0,
2014-07-27 17:55:00,43.0,1406483729.5,501.583333333,718.916666667,39.1083333333,25.3916666667,2.0,
2014-07-27 18:57:00,44.0,1406487449.75,456.0,675.5,35.1416666667,29.5666666667,2.0,
2014-07-27 18:58:00,44.0,1406487510.0,456.0,675.076923077,35.2769230769,28.9230769231,2.0,
2014-07-27 18:59:00,46.0,1406487570.33,456.083333333,675.0,35.4666666667,28.3,2.0,
2014-07-27 20:01:00,44.0,1406491289.75,408.916666667,629.166666667,31.4583333333,35.35,2.0,
2014-07-27 20:02:00,45.0,1406491349.85,409.0,628.307692308,31.5384615385,35.1384615385,2.0,
2014-07-27 20:03:00,44.0,1406491409.67,408.666666667,628.0,31.6,35.0416666667,2.0,
2014-07-27 21:05:00,36.0,1406495129.38,377.384615385,589.923076923,28.6307692308,37.4615384615,2.0,
2014-07-27 21:06:00,35.0,1406495189.33,377.083333333,590.0,28.7166666667,36.8,2.0,
2014-07-27 21:07:00,36.0,1406495249.15,377.0,589.0,28.8,36.3461538462,2.0,
2014-07-27 22:09:00,34.0,1406498970.62,358.0,568.0,26.1384615385,47.4076923077,2.0,
2014-07-27 22:10:00,31.0,1406499030.58,357.916666667,568.0,26.1916666667,47.2333333333,2.0,
2014-07-27 22:11:00,32.0,1406499088.42,358.083333333,568.0,26.2,47.2,2.0,
2014-07-27 23:13:00,29.0,1406502808.31,349.769230769,560.0,25.5846153846,45.7153846154,2.0,
2014-07-27 23:14:00,30.0,1406502868.42,350.0,560.0,25.6,45.45,2.0,
2014-07-27 23:15:00,30.0,1406502928.54,349.923076923,560.384615385,25.6769230769,45.2769230769,2.0,
2014-07-27 23:46:00,36.0,1406504790.25,339.0,542.166666667,24.2083333333,46.6166666667,2.0,
2014-07-27 23:47:00,37.0,1406504850.31,338.230769231,542.076923077,24.1307692308,46.7923076923,2.0,
2014-07-27 23:48:00,37.0,1406504910.58,337.0,540.416666667,24.0583333333,46.6,2.0,
2014-07-28 00:17:00,21.0,1406506649.83,336.166666667,539.916666667,24.225,47.3166666667,2.0,
2014-07-28 00:18:00,20.0,1406506709.77,336.923076923,540.615384615,24.2307692308,47.4076923077,2.0,
2014-07-28 00:19:00,21.0,1406506769.58,336.916666667,541.75,24.2916666667,47.55,2.0,
2014-07-28 01:21:00,24.0,1406510490.0,323.0,529.083333333,22.6,49.1916666667,2.0,
2014-07-28 01:22:00,26.0,1406510549.85,322.153846154,529.0,22.6,49.1538461538,2.0,
2014-07-28 01:23:00,24.0,1406510609.67,322.083333333,528.916666667,22.6,49.1,2.0,
2014-07-28 02:25:00,5.0,1406514329.83,316.0,526.666666667,21.5,53.0666666667,2.0,
2014-07-28 02:26:00,4.0,1406514389.62,316.0,528.0,21.5153846154,52.6769230769,2.0,
2014-07-28 02:27:00,6.0,1406514449.58,315.916666667,528.0,21.525,52.3833333333,2.0,
2014-07-28 03:29:00,8.0,1406518170.08,308.916666667,518.166666667,20.6,54.7,2.0,
2014-07-28 03:30:00,9.0,1406518230.15,309.230769231,519.153846154,20.6,54.5692307692,2.0,
2014-07-28 03:31:00,11.0,1406518290.33,309.0,520.0,20.5916666667,54.5,2.0,
2014-07-28 04:33:00,5.0,1406522008.42,310.916666667,524.0,20.5916666667,57.1,2.0,
2014-07-28 04:34:00,7.0,1406522068.31,311.0,524.0,20.5923076923,57.2538461538,2.0,
2014-07-28 04:35:00,9.0,1406522130.62,311.076923077,524.153846154,20.6461538462,57.4615384615,2.0,
2014-07-28 05:37:00,13.0,1406525849.15,320.538461538,547.0,21.8538461538,58.5692307692,2.0,
2014-07-28 05:38:00,12.0,1406525909.08,320.916666667,546.083333333,21.9,58.5583333333,2.0,
2014-07-28 05:39:00,14.0,1406525969.0,321.0,546.0,21.9,58.5,2.0,
2014-07-28 06:41:00,20.0,1406529690.33,330.25,561.916666667,23.2916666667,57.925,2.0,
2014-07-28 06:42:00,18.0,1406529750.15,331.0,561.384615385,23.3,57.8,2.0,
2014-07-28 06:43:00,19.0,1406529810.08,330.916666667,561.333333333,23.3333333333,57.6916666667,2.0,
2014-07-28 07:45:00,27.0,1406533529.75,368.166666667,613.25,28.1416666667,48.925,2.0,
2014-07-28 07:46:00,28.0,1406533589.69,370.461538462,617.153846154,28.4,48.5846153846,2.0,
2014-07-28 07:47:00,25.0,1406533641.29,372.0,620.0,28.6142857143,47.8714285714,2.0,
2014-07-28 08:48:00,32.0,1406537308.67,425.666666667,692.166666667,35.9666666667,30.0916666667,2.0,
2014-07-28 08:49:00,32.0,1406537368.62,426.307692308,693.769230769,36.0230769231,30.1692307692,2.0,
2014-07-28 08:50:00,35.0,1406537442.14,429.285714286,699.571428571,36.1142857143,30.2285714286,2.0,
2014-07-28 09:52:00,30.0,1406541142.0,472.285714286,742.285714286,40.1428571429,25.7714285714,2.0,
2014-07-28 09:53:00,30.0,1406541209.42,476.75,750.083333333,40.2,26.4083333333,2.0,
2014-07-28 09:54:00,31.0,1406541269.15,480.307692308,758.0,40.2384615385,27.3538461538,2.0,
2014-07-28 10:56:00,45.0,1406544989.83,522.5,783.0,43.0916666667,24.2166666667,2.0,
2014-07-28 10:57:00,42.0,1406545050.0,525.0,788.153846154,43.1,25.3076923077,2.0,
2014-07-28 10:58:00,39.0,1406545110.08,526.166666667,791.0,43.1166666667,25.7833333333,2.0,
2014-07-28 12:00:00,49.0,1406548830.17,581.166666667,817.166666667,46.4666666667,21.9583333333,2.0,
2014-07-28 12:01:00,48.0,1406548890.0,581.461538462,818.846153846,46.4846153846,22.4153846154,2.0,
2014-07-28 12:02:00,45.0,1406548949.83,581.25,818.833333333,46.5083333333,22.7666666667,2.0,
2014-07-28 13:04:00,49.0,1406552669.54,613.846153846,827.0,46.5461538462,21.2076923077,2.0,
2014-07-28 13:05:00,50.0,1406552729.42,613.583333333,827.0,46.6333333333,21.225,2.0,
2014-07-28 13:06:00,47.0,1406552789.38,613.846153846,827.0,46.7076923077,21.3615384615,2.0,
2014-07-28 15:39:00,66.0,1406561957.5,519.0,719.0,38.8875,24.2125,2.0,
2014-07-28 16:43:00,71.0,1406565810.42,509.833333333,728.083333333,39.0833333333,25.2666666667,2.0,
2014-07-28 16:44:00,71.0,1406565870.38,510.0,728.076923077,39.1076923077,25.2307692308,2.0,
2014-07-28 16:45:00,68.0,1406565930.42,509.166666667,727.666666667,39.0916666667,25.0166666667,2.0,
2014-07-28 17:47:00,48.0,1406569648.38,443.0,629.615384615,33.4384615385,21.4,3.0,
2014-07-28 17:48:00,49.0,1406569710.77,442.692307692,630.0,33.4,21.6846153846,3.0,
2014-07-28 17:49:00,46.0,1406569770.58,441.166666667,628.166666667,33.3333333333,21.6666666667,3.0,
2014-07-28 18:50:00,46.0,1406573428.42,441.166666667,633.166666667,33.5,25.3666666667,3.0,
2014-07-28 18:51:00,47.0,1406573488.62,441.769230769,634.846153846,33.4461538462,25.9692307692,3.0,
2014-07-28 18:52:00,46.0,1406573548.58,441.166666667,634.916666667,33.4,26.275,3.0,
2014-07-28 19:54:00,27.0,1406577268.85,403.0,590.153846154,29.6230769231,36.2384615385,3.0,
2014-07-28 19:55:00,28.0,1406577328.67,403.0,591.25,29.5833333333,36.5916666667,3.0,
2014-07-28 19:56:00,28.0,1406577388.62,402.923076923,591.692307692,29.5153846154,37.0076923077,3.0,
2014-07-28 20:58:00,25.0,1406581109.62,380.230769231,576.230769231,26.6384615385,46.5769230769,3.0,
2014-07-28 20:59:00,26.0,1406581169.42,380.0,575.916666667,26.6,46.6416666667,3.0,
2014-07-28 21:00:00,26.0,1406581229.31,380.0,575.0,26.6,46.7,3.0,
2014-07-28 22:02:00,23.0,1406584948.23,366.538461538,562.692307692,25.4,48.6538461538,3.0,
2014-07-28 22:03:00,22.0,1406585008.36,366.454545455,562.181818182,25.3181818182,48.9363636364,3.0,
2014-07-28 22:04:00,22.0,1406585070.77,366.076923077,560.230769231,25.3,48.1461538462,3.0,
2014-07-28 23:06:00,10.0,1406588791.0,355.909090909,550.272727273,23.9090909091,54.4181818182,3.0,
2014-07-28 23:07:00,11.0,1406588849.0,356.076923077,551.461538462,23.9153846154,54.6384615385,3.0,
2014-07-28 23:08:00,12.0,1406588908.83,356.333333333,552.166666667,24.0333333333,54.5833333333,3.0,
2014-07-29 00:10:00,34.0,1406592630.0,346.153846154,547.923076923,23.0615384615,55.0461538462,3.0,
2014-07-29 00:11:00,29.0,1406592689.83,346.833333333,548.833333333,23.2333333333,54.6916666667,3.0,
2014-07-29 00:12:00,28.0,1406592749.69,347.0,549.769230769,23.4,54.1923076923,3.0,
2014-07-29 01:14:00,9.0,1406596469.85,334.923076923,538.076923077,22.1538461538,53.9923076923,3.0,
2014-07-29 01:15:00,11.0,1406596529.75,335.25,537.0,22.2666666667,54.0583333333,3.0,
2014-07-29 01:16:00,11.0,1406596589.85,335.923076923,538.461538462,22.3846153846,54.0461538462,3.0,
2014-07-29 02:18:00,8.0,1406600309.42,332.0,547.583333333,21.7333333333,55.8416666667,3.0,
2014-07-29 02:19:00,7.0,1406600369.38,331.923076923,548.538461538,21.8384615385,55.4692307692,3.0,
2014-07-29 02:20:00,10.0,1406600429.42,332.0,548.916666667,21.925,55.175,3.0,
2014-07-29 03:22:00,13.0,1406604149.31,324.0,539.230769231,21.2692307692,55.1461538462,3.0,
2014-07-29 03:23:00,12.0,1406604209.33,324.5,537.166666667,21.3666666667,55.1916666667,3.0,
2014-07-29 03:24:00,10.0,1406604269.15,325.923076923,539.846153846,21.4,55.1230769231,3.0,
2014-07-29 04:26:00,11.0,1406607989.25,324.0,537.5,21.3666666667,55.9083333333,3.0,
2014-07-29 04:27:00,10.0,1406608049.08,324.0,539.538461538,21.4,55.6076923077,3.0,
2014-07-29 04:28:00,13.0,1406608109.0,324.0,538.833333333,21.475,55.4833333333,3.0,
2014-07-29 05:30:00,10.0,1406611829.0,323.0,532.076923077,21.6923076923,54.3153846154,3.0,
2014-07-29 05:31:00,10.0,1406611889.0,322.916666667,529.75,21.7,54.3,3.0,
2014-07-29 05:32:00,11.0,1406611948.85,322.846153846,528.230769231,21.7153846154,54.3,3.0,
2014-07-29 06:34:00,22.0,1406615668.92,325.916666667,541.333333333,21.95,55.925,3.0,
2014-07-29 06:35:00,20.0,1406615728.85,326.307692308,542.692307692,22.0076923077,55.9076923077,3.0,
2014-07-29 06:36:00,20.0,1406615788.58,326.916666667,543.083333333,22.1,56.025,3.0,
2014-07-29 07:38:00,29.0,1406619509.33,379.916666667,607.5,29.1833333333,41.1916666667,3.0,
2014-07-29 07:39:00,32.0,1406619569.23,382.307692308,612.230769231,29.4153846154,41.4538461538,3.0,
2014-07-29 07:40:00,34.0,1406619629.33,384.416666667,615.916666667,29.625,41.0583333333,3.0,
2014-07-29 08:42:00,41.0,1406623350.0,448.833333333,706.25,37.2416666667,26.9333333333,3.0,
2014-07-29 08:43:00,41.0,1406623410.0,450.615384615,708.461538462,37.3692307692,26.9615384615,3.0,
2014-07-29 08:44:00,40.0,1406623470.0,452.166666667,710.666666667,37.4916666667,26.9333333333,3.0,
2014-07-31 10:12:00,30.0,1406801550.5,403.0,631.833333333,30.275,43.2,5.0,
2014-07-31 10:13:00,33.0,1406801608.42,403.0,631.166666667,30.3083333333,41.9833333333,5.0,
2014-07-31 10:14:00,26.0,1406801668.62,403.0,631.0,30.3615384615,41.3153846154,5.0,
2014-07-31 11:15:00,25.0,1406805329.58,433.583333333,662.5,34.5083333333,29.65,5.0,
2014-07-31 11:16:00,26.0,1406805389.85,433.0,660.384615385,34.4923076923,29.3769230769,5.0,
2014-07-31 11:17:00,25.0,1406805450.0,433.0,659.166666667,34.4416666667,29.4833333333,5.0,
2014-07-31 12:19:00,24.0,1406809170.42,486.083333333,758.916666667,39.8333333333,27.875,5.0,
