,o3_ppb,UnixTime,e2v03,no2,Temp,Rh,days from start,ref_o3_smooth
2014-07-31 12:20:00,26.0,1406809230.31,486.076923077,756.923076923,39.8384615385,26.9538461538,5.0,
2014-07-31 12:21:00,25.0,1406809290.25,485.5,753.583333333,39.8,25.9333333333,5.0,
2014-07-31 13:23:00,31.0,1406813009.83,512.666666667,744.5,41.175,20.3916666667,5.0,
2014-07-31 13:24:00,29.0,1406813069.92,514.692307692,745.230769231,41.0769230769,20.4923076923,5.0,
2014-07-31 13:25:00,28.0,1406813129.92,515.0,744.166666667,40.9333333333,19.925,5.0,
2014-07-31 14:26:00,30.0,1406816790.38,518.615384615,729.923076923,40.0692307692,22.3307692308,5.0,
2014-07-31 14:27:00,31.0,1406816850.42,520.0,731.5,40.0666666667,22.2416666667,5.0,
2014-07-31 14:28:00,29.0,1406816910.38,521.076923077,730.538461538,40.0615384615,21.7153846154,5.0,
2014-07-31 15:30:00,43.0,1406820629.5,531.833333333,718.333333333,41.3,18.375,5.0,
2014-07-31 15:31:00,42.0,1406820689.62,532.692307692,718.461538462,41.2076923077,18.3307692308,5.0,
2014-07-31 15:32:00,42.0,1406820749.58,533.583333333,719.083333333,41.1416666667,18.4833333333,5.0,
2014-07-31 16:34:00,41.0,1406824470.15,531.384615385,703.846153846,40.7692307692,18.0538461538,5.0,
2014-07-31 16:35:00,42.0,1406824530.25,531.666666667,703.0,40.65,17.8583333333,5.0,
2014-07-31 16:36:00,41.0,1406824590.15,531.230769231,701.538461538,40.5153846154,17.8384615385,5.0,
2014-07-31 17:37:00,42.0,1406828248.25,519.666666667,676.083333333,38.9333333333,18.25,6.0,
2014-07-31 17:38:00,41.0,1406828308.23,518.923076923,675.0,38.8076923077,18.1692307692,6.0,
2014-07-31 17:39:00,41.0,1406828370.62,518.076923077,674.153846154,38.7153846154,18.4461538462,6.0,
2014-07-31 18:41:00,42.0,1406832089.15,441.076923077,600.153846154,32.1,22.8769230769,6.0,
2014-07-31 18:42:00,40.0,1406832149.25,440.916666667,600.0,31.9583333333,23.15,6.0,
2014-07-31 18:43:00,41.0,1406832209.31,440.384615385,600.307692308,31.8461538462,23.6076923077,6.0,
2014-07-31 19:45:00,11.0,1406835930.42,401.083333333,563.0,28.5,28.8916666667,6.0,
2014-07-31 19:46:00,11.0,1406835990.54,400.923076923,563.230769231,28.3846153846,29.3769230769,6.0,
2014-07-31 19:47:00,12.0,1406836050.58,400.5,563.75,28.275,29.5833333333,6.0,
2014-07-31 20:49:00,9.0,1406839768.42,362.0,529.833333333,23.7583333333,41.4166666667,6.0,
2014-07-31 20:50:00,7.0,1406839828.38,361.0,528.692307692,23.6615384615,41.6538461538,6.0,
2014-07-31 20:51:00,11.0,1406839888.5,359.916666667,526.666666667,23.5833333333,41.7,6.0,
2014-07-31 21:53:00,19.0,1406843609.33,344.0,499.833333333,21.2,49.6166666667,6.0,
2014-07-31 21:54:00,18.0,1406843669.54,344.0,499.692307692,21.1846153846,49.7769230769,6.0,
2014-07-31 21:55:00,16.0,1406843729.83,344.0,502.0,21.1083333333,49.875,6.0,
2014-07-31 22:57:00,20.0,1406847448.38,338.923076923,501.230769231,20.4538461538,50.0076923077,6.0,
2014-07-31 22:58:00,18.0,1406847508.58,338.916666667,504.0,20.4083333333,50.1916666667,6.0,
2014-07-31 22:59:00,32.0,1406847568.85,338.923076923,505.153846154,20.4,50.3769230769,6.0,
2014-08-01 01:05:00,19.0,1406855128.58,319.916666667,479.916666667,18.1,54.7083333333,6.0,
2014-08-01 01:06:00,19.0,1406855188.31,319.923076923,479.461538462,18.0846153846,54.8153846154,6.0,
2014-08-01 01:07:00,20.0,1406855250.31,319.846153846,478.846153846,18.0461538462,54.8846153846,6.0,
2014-08-01 02:09:00,16.0,1406858969.17,320.916666667,479.083333333,18.125,55.6,6.0,
2014-08-01 02:10:00,15.0,1406859028.92,320.923076923,479.307692308,18.1,55.6769230769,6.0,
2014-08-01 02:11:00,15.0,1406859088.75,320.25,479.5,18.1,55.7,6.0,
2014-08-01 03:13:00,12.0,1406862808.23,318.923076923,482.769230769,17.8615384615,57.5538461538,6.0,
2014-08-01 03:14:00,12.0,1406862870.46,319.0,482.0,17.8,57.6461538462,6.0,
2014-08-01 03:15:00,13.0,1406862930.42,318.916666667,482.416666667,17.8,57.7,6.0,
2014-08-01 04:16:00,18.0,1406866590.5,316.0,481.416666667,17.8,56.7583333333,6.0,
2014-08-01 04:17:00,17.0,1406866650.31,316.0,480.384615385,17.7769230769,56.9615384615,6.0,
2014-08-01 04:18:00,16.0,1406866710.25,316.0,480.0,17.775,57.125,6.0,
2014-08-01 05:20:00,11.0,1406870429.92,312.923076923,478.0,17.4,56.0307692308,6.0,
2014-08-01 05:21:00,10.0,1406870489.75,312.916666667,478.833333333,17.4,56.1416666667,6.0,
2014-08-01 05:22:00,12.0,1406870549.69,313.0,481.615384615,17.3769230769,56.2,6.0,
2014-08-01 06:24:00,8.0,1406874268.75,310.916666667,487.75,16.9,58.3,6.0,
2014-08-01 06:25:00,7.0,1406874328.38,311.615384615,489.538461538,16.9,58.5076923077,6.0,
2014-08-01 06:26:00,9.0,1406874390.31,312.0,491.538461538,16.9076923077,58.7307692308,6.0,
2014-08-01 07:28:00,17.0,1406878110.31,360.0,545.076923077,23.7692307692,48.2230769231,6.0,
2014-08-01 07:29:00,16.0,1406878170.25,360.083333333,544.5,23.8916666667,47.8,6.0,
2014-08-01 07:30:00,17.0,1406878230.15,360.0,542.769230769,23.9769230769,46.4538461538,6.0,
2014-08-01 08:31:00,20.0,1406881889.85,418.384615385,626.692307692,30.7538461538,33.5923076923,6.0,
2014-08-01 08:32:00,22.0,1406881949.58,420.0,629.666666667,30.9083333333,33.8333333333,6.0,
2014-08-01 08:33:00,21.0,1406882009.62,421.846153846,632.230769231,31.0769230769,33.8769230769,6.0,
2014-08-01 09:35:00,33.0,1406885729.58,483.0,698.916666667,37.4083333333,24.1166666667,6.0,
2014-08-01 09:36:00,30.0,1406885789.54,483.538461538,698.384615385,37.4769230769,23.8692307692,6.0,
2014-08-01 09:37:00,28.0,1406885849.42,483.0,696.166666667,37.475,23.275,6.0,
2014-08-01 10:39:00,30.0,1406889569.75,542.583333333,747.416666667,41.3,19.925,6.0,
2014-08-01 10:40:00,31.0,1406889629.85,542.846153846,746.923076923,41.3,19.9307692308,6.0,
2014-08-01 10:41:00,31.0,1406889689.75,543.0,746.0,41.2833333333,19.8083333333,6.0,
2014-08-01 11:43:00,40.0,1406893410.42,564.083333333,740.416666667,42.2333333333,16.925,6.0,
2014-08-01 11:44:00,36.0,1406893470.46,562.615384615,737.538461538,42.0615384615,16.9,6.0,
2014-08-01 11:45:00,35.0,1406893526.6,560.8,734.8,41.95,16.75,6.0,
2014-08-01 12:46:00,33.0,1406897190.38,549.307692308,703.384615385,38.2076923077,18.9153846154,6.0,
2014-08-01 12:47:00,32.0,1406897250.42,552.333333333,705.75,38.4833333333,18.3666666667,6.0,
2014-08-01 12:48:00,34.0,1406897310.09,555.0,707.090909091,38.7363636364,17.9090909091,6.0,
2014-08-01 13:50:00,42.0,1406901030.62,546.538461538,691.769230769,38.1,19.2769230769,6.0,
2014-08-01 13:51:00,41.0,1406901093.8,550.0,696.5,38.2,19.16,6.0,
2014-08-01 13:52:00,37.0,1406901149.15,552.769230769,700.230769231,38.3615384615,18.7230769231,6.0,
2014-08-01 14:54:00,34.0,1406904869.92,547.307692308,681.769230769,38.2384615385,17.1307692308,6.0,
2014-08-01 14:55:00,35.0,1406904930.0,547.25,680.75,38.3583333333,16.55,6.0,
2014-08-01 14:56:00,38.0,1406904990.15,550.230769231,684.538461538,38.5769230769,16.6923076923,6.0,
2014-08-01 15:58:00,36.0,1406908709.0,532.153846154,664.769230769,38.3769230769,15.7230769231,6.0,
2014-08-01 15:59:00,34.0,1406908769.17,530.166666667,663.5,38.3,15.7166666667,6.0,
2014-08-01 16:00:00,35.0,1406908829.15,528.692307692,663.692307692,38.2307692308,16.0230769231,6.0,
2014-08-01 17:02:00,37.0,1406912550.17,541.75,671.833333333,37.975,16.1416666667,7.0,
2014-08-01 17:03:00,38.0,1406912610.0,542.923076923,671.384615385,38.2615384615,15.8230769231,7.0,
2014-08-01 17:04:00,37.0,1406912670.0,543.0,668.666666667,38.4583333333,15.025,7.0,
2014-08-01 18:06:00,37.0,1406916388.83,479.833333333,629.0,34.125,22.35,7.0,
2014-08-01 18:07:00,38.0,1406916448.85,480.076923077,628.769230769,34.2461538462,22.2307692308,7.0,
2014-08-01 18:08:00,39.0,1406916508.67,479.416666667,628.166666667,34.3083333333,22.0666666667,7.0,
2014-08-01 19:10:00,33.0,1406920230.08,454.692307692,600.076923077,32.6769230769,21.3076923077,7.0,
2014-08-01 19:11:00,34.0,1406920290.17,454.5,600.083333333,32.7,21.1333333333,7.0,
2014-08-01 19:12:00,33.0,1406920350.15,455.0,601.076923077,32.7076923077,21.5307692308,7.0,
2014-08-01 20:14:00,22.0,1406924069.62,399.0,556.923076923,27.8,29.6769230769,7.0,
2014-08-01 20:15:00,21.0,1406924129.67,397.583333333,554.166666667,27.7416666667,29.3583333333,7.0,
2014-08-01 20:16:00,23.0,1406924189.77,396.384615385,552.0,27.7,29.2076923077,7.0,
2014-08-01 21:18:00,23.0,1406927910.0,368.0,521.076923077,23.8307692308,38.6846153846,7.0,
2014-08-01 21:19:00,24.0,1406927970.08,367.916666667,522.25,23.8916666667,38.875,7.0,
2014-08-01 21:20:00,24.0,1406928030.08,368.0,523.769230769,23.9,39.0461538462,7.0,
2014-08-01 22:22:00,25.0,1406931749.25,355.916666667,508.666666667,22.1416666667,45.6,7.0,
2014-08-01 22:23:00,25.0,1406931809.38,355.923076923,508.0,22.1923076923,45.4769230769,7.0,
2014-08-01 22:24:00,24.0,1406931869.42,356.0,507.25,22.2,45.3333333333,7.0,
2014-08-02 00:01:00,20.0,1406937690.46,339.0,491.846153846,19.5076923077,51.6692307692,7.0,
2014-08-02 00:02:00,20.0,1406937750.17,339.0,492.0,19.5,51.9083333333,7.0,
2014-08-02 00:03:00,21.0,1406937809.85,339.0,492.0,19.5,52.1230769231,7.0,
2014-08-02 00:30:00,18.0,1406939429.17,339.0,497.0,20.3916666667,48.9166666667,7.0,
2014-08-02 00:31:00,19.0,1406939489.0,339.0,497.538461538,20.4,48.9,7.0,
2014-08-02 00:32:00,17.0,1406939549.0,339.0,498.0,20.4,48.8833333333,7.0,
2014-08-02 01:34:00,8.0,1406943270.38,332.0,482.0,19.3923076923,50.9461538462,7.0,
2014-08-02 01:35:00,9.0,1406943330.42,332.0,481.916666667,19.4,50.7666666667,7.0,
2014-08-02 01:36:00,9.0,1406943390.31,332.0,481.923076923,19.4076923077,50.6153846154,7.0,
2014-08-02 02:38:00,14.0,1406947109.85,322.0,474.230769231,18.3923076923,50.2153846154,7.0,
2014-08-02 02:39:00,13.0,1406947169.67,321.916666667,474.75,18.3833333333,50.3,7.0,
2014-08-02 02:40:00,14.0,1406947229.62,321.923076923,474.230769231,18.3769230769,50.3,7.0,
2014-08-02 03:41:00,10.0,1406950889.67,317.916666667,465.75,17.5,54.1,7.0,
2014-08-02 03:42:00,9.0,1406950949.62,318.615384615,466.538461538,17.4923076923,54.0923076923,7.0,
2014-08-02 03:43:00,10.0,1406951009.58,318.75,466.666666667,17.5083333333,54.0,7.0,
2014-08-02 04:45:00,7.0,1406954730.25,314.916666667,467.0,17.125,54.0166666667,7.0,
2014-08-02 04:46:00,6.0,1406954790.15,314.923076923,467.769230769,17.1615384615,53.7230769231,7.0,
2014-08-02 04:47:00,5.0,1406954850.17,314.916666667,467.666666667,17.2,53.4166666667,7.0,
2014-08-02 05:49:00,13.0,1406958568.62,310.923076923,460.692307692,16.8,53.2230769231,7.0,
2014-08-02 05:50:00,15.0,1406958628.5,310.75,462.0,16.8,52.9,7.0,
2014-08-02 05:51:00,15.0,1406958695.62,309.375,462.125,16.8625,52.65,7.0,
2014-08-02 06:53:00,9.0,1406962398.12,328.25,496.375,18.95,55.7125,7.0,
2014-08-02 06:54:00,11.0,1406962471.5,329.25,502.416666667,19.2833333333,55.3166666667,7.0,
2014-08-02 06:55:00,14.0,1406962529.0,331.5,509.5,19.6416666667,54.7083333333,7.0,
2014-08-02 07:57:00,21.0,1406966249.54,403.076923077,608.615384615,30.1384615385,29.3769230769,7.0,
2014-08-02 07:58:00,24.0,1406966309.42,406.5,617.833333333,30.3583333333,30.35,7.0,
2014-08-02 07:59:00,26.0,1406966369.23,408.384615385,622.692307692,30.5846153846,30.7461538462,7.0,
2014-08-02 09:00:00,40.0,1406970029.38,481.0,699.0,37.3461538462,23.4153846154,7.0,
2014-08-02 09:01:00,44.0,1406970089.0,483.0,704.166666667,37.4916666667,24.275,7.0,
2014-08-02 09:02:00,43.0,1406970148.69,484.153846154,706.923076923,37.6076923077,24.6307692308,7.0,
2014-08-02 10:04:00,49.0,1406973869.58,550.5,764.666666667,41.825,22.4083333333,7.0,
2014-08-02 10:05:00,50.0,1406973929.46,551.692307692,767.538461538,41.9692307692,23.1538461538,7.0,
2014-08-02 10:06:00,44.0,1406973989.33,552.833333333,769.0,42.1083333333,23.2416666667,7.0,
2014-08-02 11:08:00,41.0,1406977708.67,590.0,788.0,44.0333333333,21.4916666667,7.0,
2014-08-02 11:09:00,43.0,1406977768.62,590.076923077,788.076923077,44.0923076923,21.7615384615,7.0,
2014-08-02 11:10:00,44.0,1406977828.67,591.0,789.666666667,44.1083333333,22.325,7.0,
2014-08-02 12:12:00,36.0,1406981548.42,608.916666667,796.0,45.2,19.825,7.0,
2014-08-02 12:13:00,36.0,1406981608.54,608.230769231,796.0,45.1846153846,20.5307692308,7.0,
2014-08-02 12:14:00,37.0,1406981668.58,607.333333333,795.666666667,45.1083333333,20.7083333333,7.0,
2014-08-02 13:16:00,36.0,1406985388.75,615.5,792.0,43.6916666667,21.8916666667,7.0,
2014-08-02 13:17:00,35.0,1406985441.7,616.0,792.0,43.78,22.2,7.0,
2014-08-02 13:18:00,35.0,1406985510.75,611.833333333,785.0,43.8583333333,21.3416666667,7.0,
2014-08-02 15:27:00,39.0,1406993248.62,569.615384615,751.0,43.8076923077,15.0846153846,7.0,
2014-08-02 15:28:00,37.0,1406993310.69,578.153846154,756.769230769,44.0615384615,15.1615384615,7.0,
2014-08-02 15:29:00,37.0,1406993370.25,583.083333333,758.25,44.3083333333,14.6583333333,7.0,
2014-08-02 15:30:00,45.0,1406993429.77,586.923076923,758.153846154,44.5615384615,14.2384615385,7.0,
2014-08-02 16:31:00,51.0,1406997089.33,595.416666667,762.583333333,44.7666666667,15.3083333333,7.0,
2014-08-02 16:32:00,50.0,1406997149.15,595.230769231,764.923076923,44.8384615385,15.7461538462,7.0,
2014-08-02 16:33:00,44.0,1406997209.25,594.333333333,762.166666667,44.9,15.1416666667,7.0,
2014-08-02 17:35:00,53.0,1407000930.25,583.833333333,751.75,44.3083333333,16.2333333333,8.0,
2014-08-02 17:36:00,57.0,1407000990.08,583.923076923,752.076923077,44.4,16.2461538462,8.0,
2014-08-02 17:37:00,51.0,1407001049.83,583.583333333,751.916666667,44.4,16.3333333333,8.0,
2014-08-02 18:38:00,62.0,1407004708.58,495.75,660.25,37.1416666667,18.425,8.0,
2014-08-02 18:39:00,55.0,1407004768.38,494.307692308,658.538461538,37.1,18.1307692308,8.0,
2014-08-02 18:40:00,57.0,1407004830.62,494.0,657.0,37.0538461538,18.0307692308,8.0,
2014-08-02 19:42:00,42.0,1407008550.17,449.25,624.583333333,32.9916666667,24.5,8.0,
2014-08-02 19:43:00,39.0,1407008610.0,449.153846154,625.538461538,32.9923076923,24.8615384615,8.0,
2014-08-02 19:44:00,37.0,1407008669.83,448.916666667,625.25,32.9583333333,24.85,8.0,
2014-08-02 20:45:00,25.0,1407012330.17,410.833333333,585.916666667,29.0,30.65,8.0,
2014-08-02 20:46:00,25.0,1407012390.0,410.846153846,586.076923077,29.0,30.7,8.0,
2014-08-02 20:47:00,26.0,1407012449.83,411.0,586.083333333,29.0,30.7,8.0,
2014-08-02 21:49:00,10.0,1407016169.42,391.916666667,563.0,27.025,34.5333333333,8.0,
2014-08-02 21:50:00,0.0,1407016229.31,391.923076923,563.0,27.0846153846,34.5,8.0,
2014-08-02 21:51:00,0.0,1407016289.25,392.0,563.0,27.1,34.4166666667,8.0,
2014-08-02 22:53:00,18.0,1407020009.75,376.666666667,559.416666667,25.3,39.0833333333,8.0,
2014-08-02 22:54:00,16.0,1407020069.62,376.0,557.461538462,25.2615384615,39.0307692308,8.0,
2014-08-02 22:55:00,16.0,1407020129.58,375.583333333,555.833333333,25.2083333333,39.0,8.0,
2014-08-02 23:26:00,24.0,1407021989.46,363.923076923,539.0,23.1307692308,43.4307692308,8.0,
2014-08-02 23:27:00,22.0,1407022049.42,363.75,539.583333333,23.0916666667,43.65,8.0,
2014-08-02 23:28:00,22.0,1407022109.38,363.230769231,540.0,23.0,43.8692307692,8.0,
2014-08-03 01:00:00,20.0,1407027630.58,346.416666667,517.0,21.2,50.3916666667,8.0,
2014-08-03 01:01:00,20.0,1407027690.46,346.923076923,517.538461538,21.2,50.4461538462,8.0,
2014-08-03 01:02:00,22.0,1407027750.33,346.916666667,517.833333333,21.2166666667,50.4833333333,8.0,
2014-08-03 02:04:00,21.0,1407031469.69,336.923076923,494.0,20.3307692308,48.0076923077,8.0,
2014-08-03 02:05:00,21.0,1407031529.42,337.0,495.583333333,20.3583333333,48.0,8.0,
2014-08-03 02:06:00,19.0,1407031589.23,336.923076923,496.846153846,20.3846153846,48.0076923077,8.0,
2014-08-03 03:08:00,14.0,1407035308.83,333.0,497.25,20.2,47.5833333333,8.0,
2014-08-03 03:09:00,14.0,1407035368.69,332.923076923,498.846153846,20.2,47.6,8.0,
2014-08-03 03:10:00,13.0,1407035428.58,333.5,500.75,20.1916666667,47.5666666667,8.0,
2014-08-03 04:12:00,19.0,1407039150.54,328.538461538,495.461538462,19.6,49.6153846154,8.0,
2014-08-03 04:13:00,19.0,1407039210.42,328.333333333,494.166666667,19.6083333333,49.6083333333,8.0,
2014-08-03 04:14:00,19.0,1407039270.23,328.153846154,493.307692308,19.6230769231,49.6692307692,8.0,
2014-08-03 05:16:00,10.0,1407042990.08,321.846153846,494.153846154,18.7615384615,50.0769230769,8.0,
2014-08-03 05:17:00,13.0,1407043042.78,321.888888889,494.444444444,18.7777777778,50.1,8.0,
2014-08-03 05:18:00,11.0,1407043114.0,320.4,497.2,18.85,49.99,8.0,
2014-08-03 06:19:00,8.0,1407046770.42,322.583333333,491.0,18.6833333333,52.8916666667,8.0,
2014-08-03 06:20:00,8.0,1407046830.43,322.142857143,489.142857143,18.7428571429,52.9428571429,8.0,
2014-08-03 06:21:00,6.0,1407046889.31,322.0,493.307692308,18.9615384615,52.6846153846,8.0,
2014-08-03 07:23:00,26.0,1407050614.27,381.454545455,576.090909091,26.6363636364,39.5454545455,8.0,
2014-08-03 07:24:00,25.0,1407050669.42,384.333333333,585.25,26.8833333333,40.4916666667,8.0,
2014-08-03 07:25:00,26.0,1407050729.23,386.615384615,591.846153846,27.1461538462,40.7692307692,8.0,
2014-08-03 08:27:00,43.0,1407054448.54,466.153846154,690.307692308,35.7461538462,27.7384615385,8.0,
2014-08-03 08:28:00,34.0,1407054508.42,467.5,694.583333333,35.8583333333,28.2583333333,8.0,
2014-08-03 08:29:00,35.0,1407054568.23,469.153846154,697.230769231,35.9615384615,28.7153846154,8.0,
2014-08-03 09:31:00,35.0,1407058290.42,529.583333333,756.666666667,40.45,26.0083333333,8.0,
2014-08-03 09:32:00,32.0,1407058350.15,531.0,757.461538462,40.5769230769,25.9538461538,8.0,
2014-08-03 09:33:00,38.0,1407058410.17,531.25,758.25,40.6916666667,25.9833333333,8.0,
2014-08-03 10:34:00,39.0,1407062069.42,588.166666667,799.333333333,44.525,23.125,8.0,
2014-08-03 10:35:00,43.0,1407062129.54,590.076923077,800.846153846,44.6692307692,23.5692307692,8.0,
2014-08-03 10:36:00,47.0,1407062189.67,590.916666667,802.333333333,44.7666666667,23.8333333333,8.0,
2014-08-03 11:38:00,56.0,1407065909.62,618.076923077,819.0,46.3384615385,22.6538461538,8.0,
2014-08-03 11:39:00,60.0,1407065969.75,619.083333333,819.0,46.425,22.8,8.0,
2014-08-03 11:40:00,50.0,1407066030.0,620.0,819.0,46.5692307692,22.8307692308,8.0,
2014-08-03 12:42:00,93.0,1407069750.08,647.0,837.916666667,48.1916666667,23.0333333333,8.0,
2014-08-03 12:43:00,44.0,1407069810.15,647.076923077,838.0,48.2923076923,22.7692307692,8.0,
2014-08-03 12:44:00,43.0,1407069868.44,646.333333333,836.777777778,48.3666666667,22.6555555556,8.0,
2014-08-03 13:46:00,45.0,1407073588.85,632.769230769,819.0,45.7,23.5769230769,8.0,
2014-08-03 13:47:00,44.0,1407073654.22,629.777777778,815.555555556,45.7666666667,23.2666666667,8.0,
2014-08-03 13:48:00,44.0,1407073708.25,627.0,805.333333333,45.8916666667,20.6,8.0,
2014-08-03 14:50:00,50.0,1407077431.64,625.0,809.818181818,46.3181818182,22.4181818182,8.0,
2014-08-03 14:51:00,46.0,1407077489.31,623.307692308,797.615384615,46.4,19.1307692308,8.0,
2014-08-03 14:52:00,44.0,1407077549.42,624.666666667,790.916666667,46.3916666667,16.8166666667,8.0,
2014-08-03 15:54:00,52.0,1407081270.25,612.083333333,786.416666667,46.9916666667,16.9583333333,8.0,
2014-08-03 15:55:00,49.0,1407081330.31,613.615384615,783.076923077,46.8384615385,16.0,8.0,
2014-08-03 15:56:00,48.0,1407081390.42,614.083333333,780.583333333,46.7166666667,15.475,8.0,
2014-08-03 16:58:00,47.0,1407085108.92,606.230769231,769.923076923,46.1846153846,15.1923076923,9.0,
2014-08-03 16:59:00,47.0,1407085169.0,606.333333333,768.166666667,45.9916666667,14.9583333333,9.0,
2014-08-03 17:00:00,48.0,1407085229.0,606.769230769,769.076923077,45.8384615385,15.1,9.0,
2014-08-03 18:02:00,49.0,1407088950.62,567.307692308,744.230769231,43.6076923077,17.5384615385,9.0,
2014-08-03 18:03:00,48.0,1407089010.5,565.916666667,742.833333333,43.3166666667,17.7,9.0,
2014-08-03 18:04:00,49.0,1407089070.38,563.461538462,742.230769231,43.0538461538,18.1384615385,9.0,
2014-08-03 19:06:00,86.0,1407092790.42,492.666666667,691.0,37.15,26.0333333333,9.0,
2014-08-03 19:07:00,81.0,1407092850.23,491.0,689.230769231,36.9692307692,26.0538461538,9.0,
2014-08-03 19:08:00,77.0,1407092910.25,488.5,684.75,36.8166666667,25.5416666667,9.0,
2014-08-03 20:10:00,14.0,1407096629.0,426.666666667,621.083333333,31.0583333333,30.025,9.0,
2014-08-03 20:11:00,14.0,1407096689.0,424.692307692,618.615384615,30.8846153846,29.9307692308,9.0,
2014-08-03 20:12:00,18.0,1407096749.08,424.0,616.166666667,30.7666666667,29.9666666667,9.0,
2014-08-03 21:14:00,11.0,1407100468.62,392.230769231,588.846153846,26.9692307692,38.2384615385,9.0,
2014-08-03 21:15:00,9.0,1407100528.67,391.25,586.75,26.8833333333,38.025,9.0,
2014-08-03 21:16:00,10.0,1407100588.85,391.0,585.461538462,26.7384615385,38.3076923077,9.0,
2014-08-03 22:18:00,8.0,1407104308.5,374.916666667,562.166666667,24.85,43.9333333333,9.0,
2014-08-03 22:19:00,8.0,1407104368.77,374.923076923,560.384615385,24.7923076923,44.1846153846,9.0,
2014-08-03 22:20:00,5.0,1407104428.83,375.0,560.0,24.7083333333,44.3833333333,9.0,
2014-08-03 23:23:00,19.0,1407108209.0,364.166666667,547.333333333,23.6166666667,45.875,9.0,
2014-08-03 23:24:00,17.0,1407108269.15,364.461538462,544.769230769,23.6,46.0153846154,9.0,
2014-08-03 23:25:00,18.0,1407108329.33,363.916666667,542.583333333,23.5416666667,46.0083333333,9.0,
2014-08-03 23:56:00,32.0,1407110188.92,366.916666667,561.25,24.45,45.95,9.0,
2014-08-03 23:57:00,31.0,1407110249.0,366.230769231,559.923076923,24.4615384615,45.8230769231,9.0,
2014-08-03 23:58:00,29.0,1407110309.25,366.083333333,558.0,24.4916666667,45.7833333333,9.0,
2014-08-04 00:27:00,22.0,1407112049.15,363.0,553.769230769,23.4692307692,48.4384615385,9.0,
2014-08-04 00:28:00,21.0,1407112109.25,363.916666667,555.0,23.4,48.7083333333,9.0,
2014-08-04 00:29:00,21.0,1407112169.08,363.923076923,555.769230769,23.4,49.0076923077,9.0,
2014-08-04 01:30:00,23.0,1407115830.25,353.916666667,537.0,22.7,48.2833333333,9.0,
2014-08-04 01:31:00,21.0,1407115890.15,354.0,537.0,22.6923076923,48.3307692308,9.0,
2014-08-04 01:32:00,25.0,1407115950.17,353.916666667,537.0,22.6083333333,48.4666666667,9.0,
2014-08-04 01:33:00,25.0,1407116010.0,354.0,537.769230769,22.6,48.5923076923,9.0,
2014-08-04 02:34:00,16.0,1407119669.38,344.0,524.153846154,21.9153846154,47.4,9.0,
2014-08-04 02:35:00,17.0,1407119729.33,343.916666667,524.0,21.9,47.4416666667,9.0,
2014-08-04 02:36:00,18.0,1407119789.15,344.0,524.076923077,21.8461538462,47.5230769231,9.0,
2014-08-04 03:38:00,19.0,1407123508.75,337.5,511.0,20.8,50.3,9.0,
2014-08-04 03:39:00,17.0,1407123568.77,337.0,511.0,20.8,50.4153846154,9.0,
2014-08-04 03:40:00,17.0,1407123628.58,337.0,511.666666667,20.8,50.5666666667,9.0,
