year,month,day,hour,min,sec,close_hour,cmin,csec,open_hour,omin,osec,camb,close_month,close_day
2014,7,17,1,1,1,18,4,24,18,3,53,1,1,1
2014,7,17,1,1,1,19,7,6,19,6,36,1,1,1
2014,7,17,1,1,1,20,9,52,20,9,21,1,1,1
2014,7,17,1,1,1,21,12,34,21,12,4,1,1,1
2014,7,17,1,1,1,22,15,16,22,14,46,1,1,1
2014,7,17,1,1,1,23,17,58,23,17,28,1,1,1
2014,7,18,1,1,1,0,20,37,0,20,7,1,1,1
2014,7,18,1,1,1,1,23,9,1,22,39,1,1,1
2014,7,18,1,1,1,2,25,42,2,25,11,1,1,1
2014,7,18,1,1,1,3,28,18,3,27,47,1,1,1
2014,7,18,1,1,1,4,31,2,4,30,31,1,1,1
2014,7,18,1,1,1,5,33,43,5,33,12,1,1,1
2014,7,18,1,1,1,6,36,28,6,35,58,1,1,1
2014,7,18,1,1,1,7,39,20,7,38,50,1,1,1
2014,7,18,1,1,1,8,42,13,8,41,42,1,1,1
2014,7,18,1,1,1,9,45,6,9,44,36,1,1,1
2014,7,18,1,1,1,10,48,8,10,47,38,1,1,1
2014,7,18,1,1,1,11,51,12,11,50,42,1,1,1
2014,7,18,1,1,1,16,37,7,16,36,37,1,1,1
2014,7,18,1,1,1,17,39,49,17,39,19,1,1,1
2014,7,18,1,1,1,18,42,32,18,42,2,1,1,1
2014,7,18,1,1,1,19,45,14,19,44,43,1,1,1
2014,7,18,1,1,1,20,47,56,20,47,25,1,1,1
2014,7,18,1,1,1,21,50,41,21,50,11,1,1,1
2014,7,18,1,1,1,22,53,26,22,52,56,1,1,1
2014,7,18,1,1,1,23,56,7,23,55,37,1,1,1
2014,7,19,1,1,1,0,58,38,0,58,8,1,1,1
2014,7,19,1,1,1,2,1,12,2,0,42,1,1,1
2014,7,19,1,1,1,3,3,55,3,3,24,1,1,1
2014,7,19,1,1,1,4,6,38,4,6,8,1,1,1
2014,7,19,1,1,1,5,9,22,5,8,52,1,1,1
2014,7,19,1,1,1,6,12,7,6,11,36,1,1,1
2014,7,19,1,1,1,7,14,51,7,14,21,1,1,1
2014,7,19,1,1,1,8,17,36,8,17,6,1,1,1
2014,7,19,1,1,1,9,20,30,9,20,0,1,1,1
2014,7,19,1,1,1,10,23,27,10,22,57,1,1,1
2014,7,19,1,1,1,11,26,32,11,26,2,1,1,1
2014,7,19,1,1,1,12,29,38,12,29,8,1,1,1
2014,7,19,1,1,1,13,32,45,13,32,15,1,1,1
2014,7,19,1,1,1,14,35,53,14,35,22,1,1,1
2014,7,19,1,1,1,15,38,57,15,38,27,1,1,1
2014,7,19,1,1,1,16,42,1,16,41,30,1,1,1
2014,7,19,1,1,1,17,45,4,17,44,34,1,1,1
2014,7,19,1,1,1,18,48,9,18,47,38,1,1,1
2014,7,19,1,1,1,19,51,15,19,50,44,1,1,1
2014,7,19,1,1,1,20,54,22,20,53,51,1,1,1
2014,7,19,1,1,1,21,57,29,21,56,58,1,1,1
2014,7,19,1,1,1,23,0,36,23,0,6,1,1,1
2014,7,20,1,1,1,0,3,38,0,3,8,1,1,1
2014,7,20,1,1,1,1,6,30,1,5,59,1,1,1
2014,7,20,1,1,1,2,9,22,2,8,51,1,1,1
2014,7,20,1,1,1,3,12,13,3,11,43,1,1,1
2014,7,20,1,1,1,4,15,5,4,14,34,1,1,1
2014,7,20,1,1,1,5,17,57,5,17,26,1,1,1
2014,7,20,1,1,1,6,20,50,6,20,19,1,1,1
2014,7,20,1,1,1,7,23,44,7,23,13,1,1,1
2014,7,20,1,1,1,8,26,36,8,26,6,1,1,1
2014,7,20,1,1,1,9,29,30,9,29,0,1,1,1
2014,7,20,1,1,1,10,32,29,10,31,59,1,1,1
2014,7,20,1,1,1,11,35,33,11,35,2,1,1,1
2014,7,20,1,1,1,12,38,39,12,38,8,1,1,1
2014,7,20,1,1,1,13,41,46,13,41,15,1,1,1
2014,7,20,1,1,1,14,44,53,14,44,23,1,1,1
2014,7,20,1,1,1,15,48,0,15,47,30,1,1,1
2014,7,20,1,1,1,16,51,8,16,50,38,1,1,1
2014,7,20,1,1,1,17,54,16,17,53,45,1,1,1
2014,7,20,1,1,1,18,57,23,18,56,53,1,1,1
2014,7,20,1,1,1,20,0,29,19,59,59,1,1,1
2014,7,20,1,1,1,21,3,32,21,3,2,1,1,1
2014,7,20,1,1,1,22,6,35,22,6,5,1,1,1
2014,7,20,1,1,1,23,9,38,23,9,8,1,1,1
2014,7,21,1,1,1,0,12,38,0,12,7,1,1,1
2014,7,21,1,1,1,1,15,28,1,14,57,1,1,1
2014,7,21,1,1,1,2,18,18,2,17,47,1,1,1
2014,7,21,1,1,1,9,38,11,9,37,40,1,1,1
2014,7,21,1,1,1,4,23,56,4,23,26,1,1,1
2014,7,21,1,1,1,5,26,44,5,26,14,1,1,1
2014,7,21,1,1,1,6,29,33,6,29,2,1,1,1
2014,7,21,1,1,1,7,32,23,7,31,53,1,1,1
2014,7,21,1,1,1,8,35,17,8,34,47,1,1,1
2014,7,21,1,1,1,10,41,12,10,40,41,1,1,1
2014,7,21,1,1,1,13,53,41,13,53,10,1,1,1
2014,7,21,1,1,1,14,56,26,14,55,56,1,1,1
2014,7,21,1,1,1,15,59,8,15,58,38,1,1,1
2014,7,21,1,1,1,17,1,49,17,1,19,1,1,1
2014,7,21,1,1,1,18,4,29,18,3,58,1,1,1
2014,7,21,1,1,1,19,7,8,19,6,38,1,1,1
2014,7,21,1,1,1,20,9,47,20,9,16,1,1,1
2014,7,21,1,1,1,21,12,25,21,11,54,1,1,1
2014,7,21,1,1,1,22,15,2,22,14,32,1,1,1
2014,7,21,1,1,1,23,17,44,23,17,14,1,1,1
2014,7,22,1,1,1,0,20,27,0,19,57,1,1,1
2014,7,22,1,1,1,1,23,2,1,22,32,1,1,1
2014,7,22,1,1,1,2,25,37,2,25,7,1,1,1
2014,7,22,1,1,1,3,28,12,3,27,42,1,1,1
2014,7,22,1,1,1,4,30,47,4,30,16,1,1,1
2014,7,22,1,1,1,5,33,21,5,32,51,1,1,1
2014,7,22,1,1,1,6,36,1,6,35,30,1,1,1
2014,7,22,1,1,1,7,38,48,7,38,18,1,1,1
2014,7,22,1,1,1,8,41,35,8,41,5,1,1,1
2014,7,22,1,1,1,9,44,23,9,43,53,1,1,1
2014,7,22,1,1,1,10,47,20,10,46,50,1,1,1
2014,7,22,1,1,1,11,50,21,11,49,50,1,1,1
2014,7,22,1,1,1,13,44,25,13,43,54,1,1,1
2014,7,22,1,1,1,14,47,3,14,46,32,1,1,1
2014,7,22,1,1,1,15,49,40,15,49,10,1,1,1
2014,7,22,1,1,1,16,52,19,16,51,49,1,1,1
2014,7,22,1,1,1,17,54,58,17,54,28,1,1,1
2014,7,22,1,1,1,18,57,36,18,57,5,1,1,1
2014,7,22,1,1,1,20,0,15,19,59,45,1,1,1
2014,7,22,1,1,1,21,2,51,21,2,20,1,1,1
2014,7,22,1,1,1,22,5,25,22,4,55,1,1,1
2014,7,22,1,1,1,23,8,3,23,7,33,1,1,1
2014,7,23,1,1,1,0,10,46,0,10,16,1,1,1
2014,7,23,1,1,1,1,13,20,1,12,50,1,1,1
2014,7,23,1,1,1,2,15,54,2,15,24,1,1,1
2014,7,23,1,1,1,3,18,28,3,17,58,1,1,1
2014,7,23,1,1,1,4,21,3,4,20,32,1,1,1
2014,7,23,1,1,1,5,23,40,5,23,10,1,1,1
2014,7,23,1,1,1,6,26,26,6,25,56,1,1,1
2014,7,23,1,1,1,7,29,13,7,28,42,1,1,1
2014,7,23,1,1,1,8,32,0,8,31,30,1,1,1
2014,7,23,1,1,1,9,34,48,9,34,18,1,1,1
2014,7,23,1,1,1,10,37,43,10,37,13,1,1,1
2014,7,23,1,1,1,11,40,44,11,40,14,1,1,1
2014,7,23,1,1,1,12,43,45,12,43,15,1,1,1
2014,7,23,1,1,1,13,46,45,13,46,15,1,1,1
2014,7,23,1,1,1,14,49,45,14,49,14,1,1,1
2014,7,23,1,1,1,15,52,44,15,52,14,1,1,1
2014,7,23,1,1,1,16,55,45,16,55,15,1,1,1
2014,7,23,1,1,1,17,58,47,17,58,16,1,1,1
2014,7,23,1,1,1,19,1,43,19,1,13,1,1,1
2014,7,23,1,1,1,20,4,39,20,4,9,1,1,1
2014,7,23,1,1,1,21,7,36,21,7,5,1,1,1
2014,7,23,1,1,1,22,10,31,22,10,1,1,1,1
2014,7,23,1,1,1,23,13,28,23,12,57,1,1,1
2014,7,24,1,1,1,0,16,22,0,15,52,1,1,1
2014,7,24,1,1,1,1,19,8,1,18,38,1,1,1
2014,7,24,1,1,1,2,21,53,2,21,23,1,1,1
2014,7,24,1,1,1,3,24,37,3,24,7,1,1,1
2014,7,24,1,1,1,4,27,21,4,26,50,1,1,1
2014,7,24,1,1,1,5,30,5,5,29,35,1,1,1
2014,7,24,1,1,1,6,32,51,6,32,20,1,1,1
2014,7,24,1,1,1,7,35,39,7,35,9,1,1,1
2014,7,24,1,1,1,8,38,28,8,37,58,1,1,1
2014,7,24,1,1,1,9,41,18,9,40,48,1,1,1
2014,7,24,1,1,1,10,44,16,10,43,46,1,1,1
2014,7,24,1,1,1,11,47,18,11,46,47,1,1,1
2014,7,24,1,1,1,12,50,19,12,49,49,1,1,1
2014,7,24,1,1,1,13,53,21,13,52,50,1,1,1
2014,7,24,1,1,1,14,56,23,14,55,53,1,1,1
2014,7,24,1,1,1,15,59,23,15,58,53,1,1,1
2014,7,24,1,1,1,17,2,25,17,1,55,1,1,1
2014,7,24,1,1,1,18,5,27,18,4,57,1,1,1
2014,7,24,1,1,1,19,8,29,19,7,59,1,1,1
2014,7,24,1,1,1,20,11,31,20,11,1,1,1,1
2014,7,24,1,1,1,21,14,43,21,14,13,1,1,1
2014,7,24,1,1,1,22,17,47,22,17,17,1,1,1
2014,7,24,1,1,1,23,20,50,23,20,20,1,1,1
2014,7,25,1,1,1,0,23,50,0,23,20,1,1,1
2014,7,25,1,1,1,1,26,43,1,26,13,1,1,1
2014,7,25,1,1,1,2,29,37,2,29,6,1,1,1
2014,7,25,1,1,1,3,32,30,3,32,0,1,1,1
2014,7,25,1,1,1,4,35,24,4,34,54,1,1,1
2014,7,25,1,1,1,5,38,19,5,37,49,1,1,1
2014,7,25,1,1,1,6,41,11,6,40,41,1,1,1
2014,7,25,1,1,1,7,44,3,7,43,33,1,1,1
2014,7,25,1,1,1,8,46,56,8,46,25,1,1,1
2014,7,25,1,1,1,9,49,50,9,49,20,1,1,1
2014,7,25,1,1,1,13,52,12,13,51,42,1,1,1
2014,7,25,1,1,1,14,54,54,14,54,23,1,1,1
2014,7,25,1,1,1,15,57,35,15,57,5,1,1,1
2014,7,25,1,1,1,17,0,17,16,59,47,1,1,1
2014,7,25,1,1,1,18,3,0,18,2,29,1,1,1
2014,7,25,1,1,1,19,5,42,19,5,12,1,1,1
2014,7,25,1,1,1,20,8,24,20,7,53,1,1,1
2014,7,25,1,1,1,21,11,4,21,10,34,1,1,1
2014,7,25,1,1,1,22,13,44,22,13,14,1,1,1
2014,7,25,1,1,1,23,16,29,23,15,58,1,1,1
2014,7,26,1,1,1,0,19,18,0,18,47,1,1,1
2014,7,26,1,1,1,1,21,59,1,21,28,1,1,1
2014,7,26,1,1,1,2,24,40,2,24,10,1,1,1
2014,7,26,1,1,1,3,27,22,3,26,52,1,1,1
2014,7,26,1,1,1,4,30,5,4,29,34,1,1,1
2014,7,26,1,1,1,5,32,47,5,32,17,1,1,1
2014,7,26,1,1,1,6,35,32,6,35,1,1,1,1
2014,7,26,1,1,1,7,38,25,7,37,54,1,1,1
2014,7,26,1,1,1,8,41,18,8,40,48,1,1,1
2014,7,26,1,1,1,9,44,12,9,43,41,1,1,1
2014,7,26,1,1,1,10,47,14,10,46,43,1,1,1
2014,7,26,1,1,1,11,50,19,11,49,49,1,1,1
2014,7,26,1,1,1,12,53,25,12,52,55,1,1,1
2014,7,26,1,1,1,13,56,29,13,55,59,1,1,1
2014,7,26,1,1,1,14,59,32,14,59,2,1,1,1
2014,7,26,1,1,1,16,2,36,16,2,5,1,1,1
2014,7,26,1,1,1,17,5,40,17,5,9,1,1,1
2014,7,26,1,1,1,18,8,45,18,8,14,1,1,1
2014,7,26,1,1,1,19,11,50,19,11,20,1,1,1
2014,7,26,1,1,1,20,14,56,20,14,26,1,1,1
2014,7,26,1,1,1,21,18,2,21,17,32,1,1,1
2014,7,26,1,1,1,22,21,7,22,20,37,1,1,1
2014,7,26,1,1,1,23,24,13,23,23,42,1,1,1
2014,7,27,1,1,1,0,27,14,0,26,43,1,1,1
2014,7,27,1,1,1,1,30,8,1,29,38,1,1,1
2014,7,27,1,1,1,2,33,3,2,32,33,1,1,1
2014,7,27,1,1,1,3,35,59,3,35,28,1,1,1
2014,7,27,1,1,1,4,38,55,4,38,24,1,1,1
2014,7,27,1,1,1,5,41,50,5,41,19,1,1,1
2014,7,27,1,1,1,6,44,44,6,44,13,1,1,1
2014,7,27,1,1,1,7,47,38,7,47,8,1,1,1
2014,7,27,1,1,1,8,50,33,8,50,2,1,1,1
2014,7,27,1,1,1,9,53,27,9,52,57,1,1,1
2014,7,27,1,1,1,10,56,32,10,56,2,1,1,1
2014,7,27,1,1,1,11,59,38,11,59,7,1,1,1
2014,7,27,1,1,1,13,2,44,13,2,13,1,1,1
2014,7,27,1,1,1,14,5,47,14,5,17,1,1,1
2014,7,27,1,1,1,15,8,51,15,8,20,1,1,1
2014,7,27,1,1,1,16,11,56,16,11,26,1,1,1
2014,7,27,1,1,1,17,15,2,17,14,32,1,1,1
2014,7,27,1,1,1,18,18,9,18,17,39,1,1,1
2014,7,27,1,1,1,19,21,17,19,20,47,1,1,1
2014,7,27,1,1,1,20,24,26,20,23,56,1,1,1
2014,7,27,1,1,1,21,27,35,21,27,5,1,1,1
2014,7,27,1,1,1,22,30,44,22,30,14,1,1,1
2014,7,27,1,1,1,23,33,54,23,33,24,1,1,1
2014,7,28,1,1,1,0,36,57,0,36,26,1,1,1
2014,7,28,1,1,1,1,39,55,1,39,24,1,1,1
2014,7,28,1,1,1,2,42,53,2,42,23,1,1,1
2014,7,28,1,1,1,3,45,52,3,45,22,1,1,1
2014,7,28,1,1,1,4,48,51,4,48,21,1,1,1
2014,7,28,1,1,1,5,51,50,5,51,20,1,1,1
2014,7,28,1,1,1,6,54,49,6,54,19,1,1,1
2014,7,28,1,1,1,7,57,49,7,57,19,1,1,1
2014,7,28,1,1,1,9,0,48,9,0,17,1,1,1
2014,7,28,1,1,1,10,3,47,10,3,16,1,1,1
2014,7,28,1,1,1,12,37,30,12,37,0,1,1,1
2014,7,28,1,1,1,13,40,16,13,39,46,1,1,1
2014,7,28,1,1,1,14,43,5,14,42,34,1,1,1
2014,7,28,1,1,1,15,45,50,15,45,20,1,1,1
2014,7,28,1,1,1,16,48,40,16,48,10,1,1,1
2014,7,28,1,1,1,17,51,26,17,50,56,1,1,1
2014,7,28,1,1,1,18,54,14,18,53,43,1,1,1
2014,7,28,1,1,1,19,57,2,19,56,32,1,1,1
2014,7,28,1,1,1,20,59,51,20,59,21,1,1,1
2014,7,28,1,1,1,22,2,43,22,2,13,1,1,1
2014,7,28,1,1,1,23,5,43,23,5,13,1,1,1
2014,7,29,1,1,1,0,8,42,0,8,12,1,1,1
2014,7,29,1,1,1,1,11,34,1,11,4,1,1,1
2014,7,29,1,1,1,2,14,31,2,14,0,1,1,1
2014,7,29,1,1,1,3,17,28,3,16,58,1,1,1
2014,7,29,1,1,1,4,20,26,4,19,56,1,1,1
2014,7,29,1,1,1,5,23,26,5,22,55,1,1,1
2014,7,29,1,1,1,6,26,26,6,25,55,1,1,1
2014,7,29,1,1,1,7,29,26,7,28,56,1,1,1
2014,7,29,1,1,1,8,32,27,8,31,56,1,1,1
2014,7,29,1,1,1,9,35,28,9,34,57,1,1,1
2014,7,29,1,1,1,10,38,36,10,38,6,1,1,1
2014,7,29,1,1,1,11,41,50,11,41,20,1,1,1
2014,7,29,1,1,1,12,45,5,12,44,34,1,1,1
2014,7,29,1,1,1,13,48,16,13,47,46,1,1,1
2014,7,29,1,1,1,14,51,30,14,50,59,1,1,1
2014,7,29,1,1,1,15,54,43,15,54,12,1,1,1
2014,7,29,1,1,1,16,57,56,16,57,25,1,1,1
2014,7,29,1,1,1,18,1,9,18,0,38,1,1,1
2014,7,29,1,1,1,19,4,22,19,3,52,1,1,1
2014,7,29,1,1,1,20,7,36,20,7,5,1,1,1
2014,7,29,1,1,1,22,14,1,22,13,31,1,1,1
2014,7,29,1,1,1,23,25,38,23,25,8,1,1,1
2014,7,30,1,1,1,0,43,36,0,43,5,1,1,1
2014,7,30,1,1,1,4,54,54,4,54,19,1,1,1
2014,7,30,1,1,1,5,57,45,5,57,14,1,1,1
2014,7,30,1,1,1,7,0,34,7,0,3,1,1,1
2014,7,30,1,1,1,9,11,3,9,10,33,1,1,1
2014,7,30,1,1,1,10,13,55,10,13,25,1,1,1
2014,7,30,1,1,1,11,16,54,11,16,24,1,1,1
2014,7,30,1,1,1,12,19,54,12,19,24,1,1,1
2014,7,30,1,1,1,13,22,54,13,22,24,1,1,1
2014,7,30,1,1,1,14,25,55,14,25,24,1,1,1
2014,7,30,1,1,1,15,28,53,15,28,23,1,1,1
2014,7,30,1,1,1,16,31,52,16,31,22,1,1,1
2014,7,30,1,1,1,17,34,52,17,34,21,1,1,1
2014,7,30,1,1,1,18,37,56,18,37,26,1,1,1
2014,7,30,1,1,1,19,41,7,19,40,37,1,1,1
2014,7,30,1,1,1,20,44,19,20,43,49,1,1,1
2014,7,30,1,1,1,21,47,31,21,47,1,1,1,1
2014,7,31,1,1,1,5,54,1,5,53,41,1,1,1
2014,7,31,1,1,1,17,14,38,17,14,7,1,1,1
2014,7,31,1,1,1,18,17,5,18,16,34,1,1,1
2014,7,31,1,1,1,19,19,31,19,19,1,1,1,1
2014,7,31,1,1,1,20,21,58,20,21,28,1,1,1
2014,7,31,1,1,1,21,24,37,21,24,7,1,1,1
2014,7,31,1,1,1,15,58,18,15,54,54,1,1,1
2014,7,31,1,1,1,22,27,24,22,26,54,1,1,1
2014,7,31,1,1,1,23,30,13,23,29,42,1,1,1
2014,8,1,1,1,1,0,32,50,0,32,19,1,1,1
2014,8,1,1,1,1,1,35,17,1,34,46,1,1,1
2014,8,1,1,1,1,2,37,45,2,37,15,1,1,1
2014,8,1,1,1,1,3,40,10,3,39,39,1,1,1
2014,8,1,1,1,1,4,42,34,4,42,4,1,1,1
2014,8,1,1,1,1,5,45,0,5,44,30,1,1,1
2014,8,1,1,1,1,6,47,27,6,46,56,1,1,1
2014,8,1,1,1,1,17,58,32,17,58,8,1,1,1
2014,8,1,1,1,1,19,22,21,19,21,51,1,1,1
2014,8,2,1,1,1,15,25,16,15,24,45,1,1,1
2014,8,2,1,1,1,17,29,57,17,29,27,1,1,1
2014,8,2,1,1,1,18,32,18,18,31,48,1,1,1
2014,8,2,1,1,1,19,34,42,19,34,12,1,1,1
2014,8,2,1,1,1,20,37,13,20,36,42,1,1,1
2014,8,2,1,1,1,21,39,44,21,39,14,1,1,1
2014,8,2,1,1,1,22,42,19,22,41,49,1,1,1
2014,8,2,1,1,1,23,45,2,23,44,32,1,1,1
2014,8,3,1,1,1,0,47,36,0,47,6,1,1,1
2014,8,3,1,1,1,1,50,6,1,49,36,1,1,1
2014,8,3,1,1,1,2,52,39,2,52,8,1,1,1
2014,8,3,1,1,1,3,55,8,3,54,37,1,1,1
2014,8,3,1,1,1,4,57,38,4,57,8,1,1,1
2014,8,3,1,1,1,6,0,9,5,59,38,1,1,1
2014,8,3,1,1,1,7,2,38,7,2,8,1,1,1
2014,8,3,1,1,1,15,24,24,15,23,54,1,1,1
2014,8,3,1,1,1,10,10,24,10,9,53,1,1,1
2014,8,3,1,1,1,11,13,11,11,12,41,1,1,1
2014,8,3,1,1,1,12,15,58,12,15,28,1,1,1
2014,8,3,1,1,1,13,18,46,13,18,16,1,1,1
2014,8,3,1,1,1,14,21,37,14,21,6,1,1,1
2014,8,3,1,1,1,16,27,13,16,26,42,1,1,1
2014,8,3,1,1,1,17,30,1,17,29,30,1,1,1
2014,8,3,1,1,1,18,32,48,18,32,18,1,1,1
2014,8,3,1,1,1,19,35,36,19,35,5,1,1,1
2014,8,3,1,1,1,20,38,23,20,37,53,1,1,1
2014,8,4,1,1,1,13,16,32,13,16,2,1,1,1
2014,8,4,1,1,1,14,19,10,14,18,39,1,1,1
2014,8,4,1,1,1,15,21,44,15,21,14,1,1,1
2014,8,4,1,1,1,16,24,20,16,23,49,1,1,1
2014,8,4,1,1,1,17,26,56,17,26,26,1,1,1
2014,8,4,1,1,1,18,29,32,18,29,2,1,1,1
2014,8,4,1,1,1,19,32,8,19,31,37,1,1,1
2014,8,4,1,1,1,20,34,44,20,34,14,1,1,1
2014,8,4,1,1,1,21,37,21,21,36,50,1,1,1
2014,8,4,1,1,1,22,40,0,22,39,30,1,1,1
2014,8,4,1,1,1,23,42,47,23,42,16,1,1,1
2014,8,5,1,1,1,0,45,27,0,44,56,1,1,1
2014,8,5,1,1,1,1,48,4,1,47,33,1,1,1
2014,8,5,1,1,1,2,50,42,2,50,11,1,1,1
2014,8,5,1,1,1,3,53,19,3,52,49,1,1,1
2014,8,5,1,1,1,4,55,58,4,55,27,1,1,1
2014,8,5,1,1,1,5,58,38,5,58,8,1,1,1
2014,8,5,1,1,1,7,1,18,7,0,47,1,1,1
2014,8,5,1,1,1,8,3,58,8,3,28,1,1,1
2014,8,5,1,1,1,9,6,40,9,6,9,1,1,1
2014,8,5,1,1,1,10,9,22,10,8,52,1,1,1
2014,8,6,1,1,1,12,4,49,12,4,19,1,1,1
2014,8,6,1,1,1,13,7,7,13,6,37,1,1,1
2014,8,6,1,1,1,14,9,33,14,9,3,1,1,1
